(SEAL) 物联网工程师  苏州,12-20k·14薪,苏州,5-10年,学历不限,"职责1. 负责建立和维护生产环境下数字化项目的IT系统架构2. 负责OT环境下技术实现3. 业务需求的管理和系统功能设计4. 参与OT环境下软硬件标准建立与维护要求：1. 大学本科或以上学历，IT相关专业2. 英语读写流利3. 技术要求：（1）有node.js/node-red 开发经验（2）有python开发经验（3）有面向对象开发经验（4）有数据库开发经验（MSSQL /MYSQL）（5）有MQTT和NoSql（REDIS）开发经验（6）有PLC接口开发经验(OPC ，profiBUS ,profiNET)（7）有分布式系统开发和部署经验（8）熟悉容器技术（9）有一定的unix/linux 操作经验At Siemens, we value diversity as the inclusion of and collaboration of different thinking, background, experience, expertise and individual qualities across all organization levels and dimensions. We encourage and support our employees to develop their personal skills and strengths, regardless of gender identity, nationality, age, religious beliefs etc.. We believe diversity strengthens our innovative capacity, unleashes the potential of Siemens’ employees and thereby directly contributes to our business success. #digital minds#"
编辑（通信物联网方向）,4-8k,南京-江宁区,1-3年,统招本科,一、岗位要求全日制本科及以上，工科类、护理、法学等相关专业比较合适，专业知识扎实；有一定文字编辑、文字沟通能力，可以沟通需求，并且能跟给团队提供一定专业知识支持；能够看懂简单设计图和技术需求，并修改、润色相关技术文档的不足；熟练使用Word、Office；有撰写文章经验、发表文章经历的可优先考虑；有一定抗压能力，要求耐心、细致完成工作，接受心性踏实、岗位稳定性高者投递。二、工作时间8:30-17:30；（午休）；周末双休；每天三次额外茶歇，零食供应；三、薪资基本薪资+面试得分+学校等级+专业匹配度+奖学金/成绩+相关文章发表本科：①基本薪资3500②面试得分：80分+100；90分+300；95分+500学校等级：+100—200专业匹配程度（专业及课程情况）：+500奖学金/成绩：校级80分+100；国家/90分+300相关文章发表：500—5000入职薪水不低于4200③晋升：职位等级，薪资上升1000-10000。根据表现对薪资涨幅进行调整。四、福利高标准缴纳五险周末双休不加班（个人原因确需加班有加班费）每天三次茶歇时间共45min额外休息零食奶茶长期不断供应并根据建议购买周五下午带薪团建，加上双休约等于每周一个小长假带薪年假、病假、婚假、产假等各类假期不低于政策标准提供午餐或餐补生日福利不定时聚餐、春游、篮球赛、秋游等节假日休假，节假日活动、福利、节日礼品一应俱全年假十天以上人性化、扁平化管理，晋升公开透明：编辑部文员—编辑级别提升—实习主管年终奖公司内部不存在业务竞争，团队氛围和谐，同事热情互助
网络工程师（物联网）,8-12k·14薪,无锡,3-5年,硕士及以上,岗位职责:1、负责部门内部及外部项目的网络架构设计、网络设备配置和管理；2、配合测试部门完成测试环境搭建；3、为产品设计提供网络架构建议。任职资格:1、精通企业局域网架构和防火墙配置，精通路由器和交换机的使用，了解vpn应用和配置；2、熟练使用常用网络设备；3、良好的文档写作能力、沟通协调能力，新技术学习能力以及团队
测试工程师（物联网）,10-15k·14薪,无锡,5-10年,硕士及以上,岗位职责:1、编写测试计划、规划详细的测试方案、编写测试用例；2、根据测试计划搭建和维护测试环境；3、执行测试工作，提交测试报告；4、对测试中发现的问题进行详细分析和准确定位，与开发人员讨论缺陷解决方案；5、提出对产品的进一步改进的建议，并评估改进方案是否合理；6、对测试结果进行总结与统计分析，对测试进行跟踪，并提出反馈意见；7、为业务部门提供相应技术支持，确保软件质量指标。任职资格:1、熟练使用缺陷跟踪工具，如QC、Jira、Bugzilla、TestLink等； 2、能独立搭建测试环境，总结完善测试方法，发掘新的测试工具；3、熟练掌握SqlServer等主流数据库（至少一种）、linux、window等主流操作系统；4、至少了解一种辅助测试的工具，能配合进行兼容性测试、性能测试等测试执行工作； 5、熟悉测试流程体系，参与过金融项目的测试工作； 6、熟悉各种测试工具和方法，具备良好的业务沟通和理解能力。
C/C++开发工程师（物联网）,10-15k·14薪,无锡,5-10年,硕士及以上,"岗位职责:1、具备系统软件开发经验，并在系统开发过程中担任过主要软件设计师角色或者是独立完成主要功能模块；2、精通C/C++语言，精通Windows平台开发；3、具有较强的系统分析及架构设计能力，有扎实的编程功底和良好的编程习惯； 4、熟悉VS、QT等至少一种编程工具；5、精通TCP/IP等多种网络协议，熟练掌握底层数据传输；6、至少使用过一种数据库，数据库(Oracle，SqlServer,mysql等)；7、精通线程工作机制；8、有界面开发经验优先；9、编写清晰完整的系统功能文档和设计文档，沟通能力和分析、解决问题的能力，富有团队合作精神，责任心强，具有较强的学习能力。任职资格:1、熟悉C/C++、C#开发语言；2、熟悉Visual  Studio、QT等至少一种编程工具；3、熟悉TCP/IP协议，进程间通讯编程；4、熟悉音视频处理；5、有界面开发经验优先；6、善于沟通,工作积极主动，责任心强，具备良好的团队协作能力。"
项目工程师（物联网/海上风电方向）,5-10k,苏州,经验不限,大专及以上,职责描述：1. 参与项目技术方案设计，与客户进行需求沟通和交流；2. 参与制定项目实施计划，负责项目的物料准备、现场协调、实施工作；3. 负责项目中各系统软硬件的安装调试，保证施工质量；4. 按照公司规定及要求，完成现场工程资料的整理及提交工作；5. 负责公司软件和硬件产品安装部署、客户培训和日常技术支持；6. 定期总结团队技术成果，完成专利申请、科技奖项申报等工作；7. 完成领导安排的其他临时任务。任职要求：1. 大学专科及以上学历，计算机应用、自动化、通信或相关理工专业；2. 了解模拟和数字电路，熟悉常用电子器件功能和性能，具备硬件编程能力，熟悉嵌入式软件编程设计，熟练使用PCB设计工具；3. 熟悉工业网络通信接口和协议；4. 为人诚实，积极主动，有责任心、较强的再学习能力和团队合作意识；5. 熟练掌握基本office办公软件；6. 具备优秀的需求沟通能力、方案撰写能力和表达能力；7. 适应外地出差工作。优先考虑：1. 接受海上出差；2. 有声波探测仪器、采集控制电路设计研发相关工作经验。部分待遇：1. 每周双休√2. 五险一金√3. 每日餐补√4. 出差补贴√
硬件经理/主管（通信物联网方向）,15-25k·15薪,南京-江宁区,5-10年,本科及以上,工作资历：3年及以上电力仪表或电力终端，边缘计算网关，集中器类硬件开发经验；具有2年以上项目、团队管理经验优先。专业知识：1.熟悉数字、模拟电路设计、电子元器件的测试；2.可独立进行硬件原理图电路设计，能独立进行6层以上的PCB Layout；3.熟悉常用电子元件关键参数，了解电磁兼容，熟练使用Altium Designer /Candence等工具；4.熟悉MCU/MPU相关小系统，NXP系列及单片机外围器件。5.熟悉高速信号布板，熟悉高速板EMC，EMI问题定位及处理。6.可熟练使用频谱仪、信号发生器、示波器等设备。
物联网Web前端开发工程师,13-17k·14薪,南京,1-3年,本科及以上,岗位职责:1、完成项目相关文档编写需求设计，概要设计，详细设计等；2、开发iot平台相关模块编码工作，并完成自测；3、线上问题定位分析和解决。任职资格:1、三年以上工作经验。背景优秀者年限可略放宽。 2、熟练构建Web开发的技术：React RN Vue Node Electron ES6 Angular；3、熟悉Linux系统下开发环境，熟悉shell、gdb、vim、emacs等工具；  4、 能够合理利用设计模式和模块化的组织方式对代码进行架构； 5、熟练使用web前端相关工具和框架（webpack Gulp bootstrap ...）； 6、熟悉php java lua mongoDB等后端技术者； 7、 高效的团队协作能力，对各种前端新兴技术有敏锐的洞察力。
物联网接入技术支持工程师,10-20k,苏州,5-10年,本科及以上,岗位职责:1、重点客户售前售后技术支持，现场调试，需适应短期出差；2、协助销售团队进行技术选型并编写售前技术方案；3、技术文档工作及产品DEMO协助设计；4、成交客户的后续需求反馈，以为研发团队提供专业性的产品改进建议。任职要求:1、熟悉主流工业控制系统，熟悉西门子、三菱、欧姆龙plc编程，熟悉SCADA及MDC/DNC系统。对工厂生产及经营管理制度有一定程度了解；2、具备3年以上项目实施或项目管理经验；3、善于沟通交谈，善于根据目标制定灵活的措施并执行。
物联网工程师,10-20k,苏州,3-5年,统招本科,"职责1. 负责建立和维护生产环境下数字化项目的IT系统架构2. 负责OT环境下技术实现3. 业务需求的管理和系统功能设计4. 参与OT环境下软硬件标准建立与维护要求：1. 大学本科或以上学历，IT相关专业2. 英语读写流利3. 技术要求：（1）有node.js/node-red 开发经验（2）有python开发经验（3）有面向对象开发经验（4）有数据库开发经验（MSSQL /MYSQL）（5）有MQTT和NoSql（REDIS）开发经验（6）有PLC接口开发经验(OPC ，profiBUS ,profiNET)（7）有分布式系统开发和部署经验（8）熟悉容器技术（9）有一定的unix/linux 操作经验At Siemens, we value diversity as the inclusion of and collaboration of different thinking, background, experience, expertise and individual qualities across all organization levels and dimensions. We encourage and support our employees to develop their personal skills and strengths, regardless of gender identity, nationality, age, religious beliefs etc.. We believe diversity strengthens our innovative capacity, unleashes the potential of Siemens’ employees and thereby directly contributes to our business success."
物联网实验室研究员,薪资面议,南京,1-3年,硕士及以上,职责描述：1.负责图像视觉算法研究（OCR方向、图像检索方向、图像生成方向）2.负责图像项目落地任职要求：1.有图像方面博士或图像方向工作经验，包括不限于目标检测、识别、分类、图像分割、图像生成、人脸识别等2.有机器学习、深度学习算法项目经验（工作项目或论文和比赛）3.熟练使用Python，熟练使用机器学习和深度学习框架至少1种4.英文阅读能力较好，阅读英文文献无障碍5.有OCR方向、图像检索方向、图像生成方向的实战项目经验优先
华为云服务（Iot、智能家居、物联网）开发工程师,20-50k,南京-雨花台区,1-3年,本科及以上,职责描述：1.	负责云平台智慧生活服务（Iot、智能家居）后台组件、系统框架的开发与维护；2.	负责参与方案讨论和技术调研，根据开发规范与流程独立完成模块的设计、编码以及相关文档；任职要求：1. 熟悉C/C++或者Java等主流开发语言，熟练掌握TCP/IP网络协议及相关流程；2. 熟悉MySql等数据库应用，具有很强数据库设计经验和SQL功能，具备数据库性能调优经验；3. 熟悉jQuery、Vue、AnglarJS等任意一种前端js框架，熟悉HTML5/Ajax/JSON/XML等Web前端技术；4. 具备大型分布式系统后台开发经验优先。
通讯设备数据开发（工业物联网）,15-20k,南京-江宁区,3-5年,本科及以上,岗位职责：1、负责工业设备数据通讯和数据采集，包括PLC、CNC、传感器等；2、协助产品部门进行数据采集产品通讯协议和驱动的设计、调试；3、负责工业设备数据采集和存储方案的规划和设计。任职资格：1、  熟悉主流PLC控制器（如西门子、三菱、欧姆龙、信捷等）、OPC（2.0、3.0、UA）、CNC等其中一种或多种工业设备通讯协议和驱动，具备PLC编程能力；2、  应用一种或多种组态软件（组态王、力控、昆仑等）并具备开发经验，熟悉SCADA、MES系统；3、  熟悉GX Developer、CX-programmer、STEP7等其中一种或多种PLC软件；4、  具有工业设备数据通讯和SCADA、MES系统集成项目的开发实施经验者优先；5、  掌握C、Python、Java一种或多种编程语言者优先。
高级java开发工程师（物联网事业部）,15-20k,南京,3-5年,本科及以上,岗位职责：1、基于反向代理、web中间件、消息中间件、分布式缓存、数据库、SSI/SSH等后端平台搭建和部署；2、参与后端平台分布式应用系统服务器端软件设计工作（总体架构设计、外部接口设计、子系统设计、子系统间接口设计）；3、承担子系统的程序开发（需求开发、故障解决和性能优化等）；4、从事后端平台技术研究和开发工作，跟进后端技术发展方向，积累最新技术，如缓存、中间件、服务架构、分布式存储等。5、根据公司需要，完成领导交办的相关工作；6、带领及培养技术团队；任职要求：1、本科及以上学历，计算机科学或相关专业领域，有4年以上研发经验；2、有较强的架构能力，能独立负责产品的架构规划和架构演进；3、掌握java开发语言，须熟练使用J2EE、Struts、Spring、mybatis、Hibernate等开源架构，掌握多线程的开发技术，并具有实际项目经验；4、须熟练使用memcached、redis、lucence/solr；5、须熟练使用Mysql数据库，掌握数据库的横向、纵向划分的方法，具备良好的数据库设计和编写高效的业务SQL语句的能力；6、须具备远程接口的Web Service，SFTP，HTTP+XML/JSON等协议及消息传输方式的实际开发经验；7、熟悉使用（Apache、JBOSS/Tomcat、haproxy、nginx）搭建静态资源网站和动态WEB服务网站混合的系统；8、需具备编写软件设计文档、软件需求文档等相关能力；9、具有良好的团队协作与沟通能力;
高级项目经理（物联网事业部）,15-20k,南京,3-5年,本科及以上,任职资格1、本科及以上学历，计算机科学或相关专业领域，有5年以上研发经验；2、熟悉常用的设计模式、数据结构算法以及面向对象的思维，编写高性能、高可维护性的代码；3、熟练使用主流Java开源框架，对SpringBoot、Redis、MyBatis、Quartz、CXF等开源框架有源码阅读与制定经验者优先；4、熟悉Tomcat、Weblogic等应用服务器，熟悉MySQL、Oracle等主流数据库，有这些中间件性能调优经验者优先；5、精通SQL语句编写以及性能优化，熟练掌握常用数据库开发工具；6、熟悉微服务架构者优先；8、有项目管理经验者优先。岗位职责1、 按系统设计完成功能模块的编写；2、 编写模块详细设计文档，和相关技术资料；3、 负责对开发内容的单元测试、集成测试；4、 负责或参与项目的管理；
智能物联产品开发经理,20-30k,苏州-工业园区,10年以上,本科及以上,"职责描述：1.跟踪行业物联产品市场动态，洞察并挖掘用户需求。2.负责组织智能物联网解决方案分析和方案设计；3.负责公司智能物联产品（软硬件）和平台的规划，设计，合理制定总体目标，里程碑；推出有竞争力的市场产品4.负责公司IOT云平台的技术架构，业务流程，平台安全策略，中间件的设计和开发5.参与并负责IOT智能硬件技术架构，产品定义，功能定义。6.参与并负责云端，APP端，设备端，管理端等协同架构和接口的定义和设计。7.解决重要项目中的关键架构问题和技术难题，负责项目中关键技术难点的攻关和预研。8.研发基础的服务，开发标准代码框架和代码库，提升业务团队的开发效率和开发质量。9.负责推动产品优化升级，后台运维等10.负责管理智能物联产品开发团队和人员招募。任职要求：                                                                                                                                                     1.计算机、软件工程、通信工程，物联网工程，网络工程等相关专业本科以上学历；2. 8年以上相关工作经验，有物联网产品和物联网平台开发背景，百度，腾讯，阿里，华为，小米，滴滴，美团等互联网公司工作背景优先3.熟悉IOT技术和拓扑结构，参与过IOT平台的产品开发和管理经验。4.熟悉嵌入式系统linux/RTOS/UCOSII及平台移植等5.熟悉无线传感器网络，3G/4G, GPRS,GPS, GSM网络，低功耗WiFi，低功耗蓝牙，RFID等网络通信技术。6.熟悉互联网全栈开发过程，具备Web，App，PaaS，SaaS系统的设计和开发经验。7.熟悉C/C++/JAVA/Python语言开发, 熟练掌握数据结构、软件工程等编程思想8.熟悉MQTT,XMPP,JSON,XML,COAP等物联网数据通信协议开发9.熟悉主流的物联网后台框架和数据库开发，了解微服务的开发。10.深入理解TCP/IP，HTTP/HTTPS,和网络安全等相关计算机原理11.对技术有浓厚的兴趣和敏锐洞察力，喜欢写代码，能快速学习掌握新技术12.沟通能力强、抗压，具备高度责任心和执行力，有团队管理经验加分"
边缘计算网关设备研发工程师,15-25k·14薪,南京-江宁区,3-5年,本科及以上,"岗位要求1、熟练使用C、C++语言，具有良好的编程能力2、视频监控相关编解码和传输技术。3、了解物联网技术原理，熟悉物联网相关技术趋势，熟悉物联网低功耗广域组网技术（LPWAN,如NBIOT、LoRa)和应用层消息传输协议（MQTT),精通嵌入式系统开发；4、熟悉无线传感网络、以太网、现场总线等通讯技术，了解RFID、zigbee，wifi，bluetooth、LTE，5G、UWB、GPS等相关技术（了解其中部分即可）。5、有电力通信规约：101、104、mms、modbus等开发经验者优先。有IEC61850开发、调试经验者优先。任职要求：1、有3年以上物联网或电力装置类软件开发经验；2、熟悉linux系统docker APP开发，能够独立完成开发任务；3、具备TTU、融合终端等产品开发经验者优先；4、有面向（电力）行业的物联网解决方案设计及落地相关经历优先。5、本科以上学历，物联网、人工智能、自动化、计算机、电子与通信相关专业6、具有良好的敬业精神、团队合作能力和沟通能力;"
IOT开发,25-35k·13薪,南京,10年以上,统招本科,"""岗位职责 ：1. 负责物联网设备数据采集，设备管理等功能的开发和测试2. 负责物联网相关功能模块接口封装和测试3. 编写功能详细设计文档以及相关接口文档4. 参与物联网需求和方案评审5. 参与物联网技术架构讨论""""任职要求：1. 本科及以上学历，具备3年以上软件开发经验；2. 熟练掌握JAVA和Python语言，熟悉NIO和多线程开发3. 熟悉Springboot和data jpa框架4. 熟悉常见的物联网通信协议，例如MQTT、COAP、HTTP协议。5. 熟悉Thingsborad并有开发经验的优先"""
java工程师,10-15k·16薪,苏州-工业园区,3-5年,统招本科,岗位要求：1.基本要求：本科及以上学历，计算机、通信、数学等相关专业。2.工作经验：3年以上工作经验，有完整的Java web项目经验，有物联网系统开发经验者优先。3.技能要求：a.深入理解和运用Java语言，熟悉设计模式，具备良好的编码习惯；b.对主流开源框架spring mvc、springboot、mybatis等有深入的了解，能独立配置和搭建项目框架；c.掌握数据库技术，能熟练运用MySQL、SqlServer、Redis等一种或多种；d.熟练运用HTML、CSS、JavaScript、Ajax，熟悉Bootstrap、angularJS、jQuery、Vue等前端框架；e.熟悉网络通信协议，有MQTT等物联网通信协议开发经验者优先；f会使用SVN、Git等代码管理工具。岗位职责：1.根据项目要求设计业务模块的技术方案。2.独立进行业务模块的前端与后端的编码与调试。3.参与公司物联网云平台的部署与和运维工作。4.对客户提供物联网系统培训和技术支持5.承担相关技术文档的编写与维护工作。
网站后台工程师,7-8k,徐州,3-5年,统招本科,"岗位职责：1. 公司物联网架构设计2. 公司物联网网站开发3. 公司物联网服务号功能的开发4. 公司物联网网站持续改进、优化任职要求：1. PHP/JSP开发知识，熟悉至少一种PHP开源框架；2. 熟悉MSSQL,MySQL数据库，具备一定的索引优化、查询优化知识3. 熟悉javascript、HTML、CSS语法；4. 了解Linux、Apache、MySQL环境；5. 熟悉服务器管理及集群6. 熟悉至少一种版本管理服务器的使用，如svn7. 计算机网络相关专业，1年以上PHP或JSP开发经验8. 有实际网站部署开发经验9. 有微信服务号、微信支付开发、支付宝服务窗开发经验者优先10. 具有优秀的自我学习能力11. 具有优秀的逻辑思维能力12. 具有良好的团队沟通能力"
产品经理,15-25k·15薪,南京-建邺区,10年以上,本科及以上,岗位职责：1.负责公司电力物联网相关产品的规划及推进，确保达成产品管理目标。2.具体负责电网市场电力物联网产品全过程管理，包括市场研究、新产品开发策略制定、客户需求收集及管理、产品需求分析并推动产品立项研发。3.负责电网市场相关产品运作方案的制定及推进，协同市场、销售、品牌等部门达成公司目标。4.协同市场、销售，定期维系与国南网等重点客户的交流，影响或引导客户对产品标准、技术条件的制定，不断捕捉新业务、推进新产品。5.关注电力行业智能终端相关业务产品发展动态，紧跟电网政策趋势及技术发展，制定产品长期竞争策略，提供有助于产品线战略决策的市场依据和建议。任职要求：1.理工科相关专业本科以上学历。2.35周岁以下，3年以上电力行业相关经验，主导或参与运作过至少1个以上千万级业绩的电力物联网产品。具有电力公司、电力三产等系统内工作经验者优先。3.对电力物联网、大数据、云计算等领域有一定了解，熟悉相关领域的技术及其发展趋势，有相关产品研发或项目管理经验者优先。4.熟悉电力系统相关部门职责和业务，能准确把握其业务发展方向和趋势。具有良好的文案能力、沟通能力、策划能力、团队协作能力，良好的逻辑思维和创新能力。
电气工程师,10-15k·15薪,苏州-太仓,经验不限,本科及以上,职责描述：1、根据客户需求或产品技术要求，制定物流设备，物联网系统的电气控制方案和图纸；2、配合完成相关产品的部件选型、下单及生产调试的技术支持；3、解决工厂及项目现场的电控相关技术问题；4、电控产品的将本及技术方案的优化；5、电控技术新产品的研发及说明书、使用手册的编写。任职要求：1、本科及以上学历，电气工程，控制工程，自动化等专业；2、精通PLC、触摸屏、传感器、变频器、伺服系统；3、熟悉西门子、三菱等系列PLC编程，熟悉主流触摸屏HMI编程设计等；4、有2年以上的非标电气设计经验或AGV控制系统设计经验，有大型非标自动化设备项目设计、工业机器人或智能设备设计经验者优先。
生产专员,4-6k,无锡,1-3年,学历不限,职责描述：1、进行光纤光栅等类型传感器的组装、调试；2、完成各种产品入库检验、出厂检验和发货；3、产品相关文档的制作和归档；4、完成领导安排的其他相关工作。任职要求：1、大专及以上学历；2、熟练操作常用办公软件、办公设备；3、有相关生产操作工作经验者优先；4、良好的协调能力，吃苦耐劳、细致认真。
现场应用工程师,5-7k,无锡-梁溪区,1-3年,大专及以上,职责描述：1.负责现场工程项目的实施执行、验收交付；2.负责制定项目的配置表、施工方案、施工图纸、竣工图；3.负责工程项目的售后服务。任职要求：1.业务方向：桥梁、隧道、地质灾害、水利水务等的现场弱电安全监控系统；2.具备熟练的CAD画图能力，具备较强的沟通能力；3.经验要求：有至少1年相关系统集成经验，学习能力强，较强的思维能力，能快速上手工作；(优秀的应届毕业生亦可)4.有较强的责任心，以服务客户为宗旨，完成工程项目；5.具备独立完成工程项目的方案制定、备货、实施、验收的能力；6.要求能接受长期出差；7.年龄35岁以下。
嵌入式软件工程师,17-28k,无锡-滨湖区,3-5年,大专及以上,岗位职责1、 主要负责电动车智能仪表(LED和LCD)、智能中控T-Box等物联网产品的嵌入式软件开发。2、 负责嵌入式项目软件的方案设计、架构设计、流程设计、驱动开发及软件调试等。    3、 负责各软件模块标准化、软件开发流程梳理等软件开发系统建设和维护工作。 任职要求1、电子信息工程、测控技术与仪器、嵌入式开发（物联网方向）或其他相关专业，大专及以上学历，2年以上嵌入式软件研发经验。2、具备独立完成项目软件开发的能力，具备8位单片机平台（例如51系列），32位单片机平台（CotexM0或CotexM3）ARM7嵌入式系统平台的独立开发能力。3、能够看懂Protell99SE或AltiumDesigner原理图和PCB板图。4、熟悉底层IIC、SPI、Uart、RS485等接口技术应用。5、工作态度积极，责任心强，忠诚度高，稳定性强；6、具备良好的沟通表达能力、执行能力、团队协作能力和抗压能力；7、有显示仪表和物联网交互式应用项目开发经验优先。双休，工作时间：9:00-18:00
嵌入式软件工程师,14-21k,无锡-滨湖区,3-5年,大专及以上,岗位职责1、 主要负责电动车智能仪表(LED和LCD)、智能中控T-Box等物联网产品的嵌入式软件开发。2、 负责嵌入式项目软件的方案设计、架构设计、流程设计、驱动开发及软件调试等。    3、 负责各软件模块标准化、软件开发流程梳理等软件开发系统建设和维护工作。 任职要求1、电子信息工程、测控技术与仪器、嵌入式开发（物联网方向）或其他相关专业，大专及以上学历，2年以上嵌入式软件研发经验。2、具备独立完成项目软件开发的能力，具备8位单片机平台（例如51系列），32位单片机平台（CotexM0或CotexM3）ARM7嵌入式系统平台的独立开发能力。3、能够看懂Protell99SE或AltiumDesigner原理图和PCB板图。4、熟悉底层IIC、SPI、Uart、RS485等接口技术应用。5、工作态度积极，责任心强，忠诚度高，稳定性强；6、具备良好的沟通表达能力、执行能力、团队协作能力和抗压能力；7、有显示仪表和物联网交互式应用项目开发经验优先。双休，工作时间：9:00-18:00
行业市场总监,40-50k,南京-建邺区,10年以上,本科及以上,岗位职责：1.总体负责公司非电网市场的管理，确保达成公司产品及销售目标。2.负责非电网市场产品的规划及推进，客户需求收集及管理，并适时推动研发，不断提升产品在市场上的竞争力。3.负责非电网市场产品运作方案的制定及推进，带领市场、销售、产品等成员达成目标。4.建立和提升与非电网市场重点客户的交流，影响或引导客户对产品标准、技术条件的制定，不断捕捉新业务、推进新产品。5.协同公司内部其他部门，对重要的营销活动提供有力支持，持续提升客户对产品的满意度。岗位要求：1.理工科相关专业本科以上学历。2.35周岁以下，在移动运营商（电信联通移动）、轨道交通、石油化工等集团市场，或学校、医院、房地产、园区物业、电力成套、建筑楼宇等行业市场从业5年以上。3.成功规划并运作过1个千万级，或多个百万级电力物联网产品。4.熟悉该集团市场或行业市场电力物联网业务、能源类项目的运作模式和流程，能准确把握其在电力/能源方向的业务布局和趋势。5.熟悉相关领域的技术及其发展趋势，有能源类或物联网头部企业从业经历者优先。6.具有良好的沟通能力、策划能力、文案能力、团队协作能力。
拓展协作经理,16-23k·13薪,无锡-新吴区,10年以上,本科及以上,1.岗位职责(1)	负责对接物联网产业集群企业，开展企业走访和需求调研；(2)	负责征集集群企业的物联网产品、技术和解决方案；(3)	负责开展产业政策宣传、项目申报组织、企业融资支持等服务工作；(4)	负责物联网集群综合服务平台的日常运营；(5)	负责集群企业发展情况的信息收集和调研分析工作；(6)	负责行业协会、产业联盟等组织的拓展和维护；(7)	负责集群企业服务团队的建设和管理。2.	任职要求：(1)	本科及以上学历，40周岁以下；市场营销、工商管理等相关专业；(2)	5年以上相关工作经验；担任过政府机构或行业协会相关负责人优先；(3)	熟悉政府鼓励政策和支持项目，熟悉集群企业服务的全流程业务；(4)	具有出色的业务拓展能力、沟通协调能力和团队管理能力；(5)	具有高度的敬业精神和责任感，能够承受较大的工作压力。
能源互联网规划专家（base：北京、南京）,50-70k·15薪,南京,10年以上,统招本科,岗位职责： 1.跟踪、分析、研究能源行互联网（包含但不限于新能源、新一代电力系统、能源数字化转型、能源物联网、综合能源、储能等）的发展趋势和前沿动向2.负责能源互联网的应用场景和需求分析，分析客户业务场景和痛点需求，把握业界动态及技术方向，分析关键技术及价值产品，输出相关报告3.负责能源互联网领域创新性方案或产品的规划开发，负责相关方案/产品对外合作的拓展、交流及合作产品引入4.参与能源领域应用场景对云网需求的分析，与公司其他通信、IT等产品线对接，驱动成熟产品功能演进或新产品规划开发，满足能源领域方案场景关键需求5. 组织内部技术和需求讨论、方案开发过程中出现的各种疑难问题，并协调内外部相关部门的协调工作6.参与能源行业标准及联盟组织的相关规范、标准的制定和研究报告输出任职资格：1.熟悉电力行业领域的信息化、自动化、通信系统，熟悉智能电网、能源互联网、智慧能源、新一代电力系统、能源物联网、新能源等行业热点概念，有相关项目经验。 2.了解5G网络及技术、无线通信、核心网、承载网、云计算、边缘计算、智能网关、大型软件系统等产品技术或其中之一的，具备电力行业结合ICT融合的解决方案开发能力及产品开发经验者优先；3.有能源电力行业相关行业从业经历者优先，优选新能源、能源物联网、智能电网等领域知名厂商相关工作经历者；4.适应较为频繁的短期出差。
项目交付岗（芯昇科技）,10-20k·15薪,南京,经验不限,统招本科,工作职责:该岗位为中移物联网有限公司全资子公司-芯昇科技有限公司招聘。1. 负责前端市场团队和后端支撑团队之间的衔接工作，保障物联网交付项目沟通顺畅；2. 负责物联网交付项目的进度、风险、质量管理等项目管理工作，根据项目需求以及进度调配后端支撑团队及相关资源；3. 负责项目需要按期保质保量完成。任职资格:1. 本科以上学历，电子信息技术、通信工程、自动化等相关专业学历优先；2. 具有较强项目管理素质与能力，3年以上项目管理经验，熟悉物联网相关技术或物联网项目者优先；3. 具有较强团队领导能力和沟通、计划、组织协调能力，具有优秀的理解能力和表达能力，具有良好的职业素养和责任心，具有高度的团队合作精神，工作严谨；4. 能够快速学习和掌握新知识，有较强的分析和解决问题的能力；5. 熟练掌握常用办公及项目管理软件如Office、Project、Xmind等。
java开发,10-15k·13薪,苏州,1年以下,本科及以上,岗位职责1、负责物联网基础平台的功能模块开发，通讯接口定义及平台代码编写2、负责物联网相关疑难问题攻关、性能优化，保证平台安全、稳定运行3、负责编写相关的设计文档、技术标准和规范文档岗位要求1、具有3年以上工业互联网或物联网平台的开发经验，熟悉物联网技术原理及相关技术发展趋势2、精通Java开发语言，掌握算法、数据结构、设计模式、多线程编程及网络编程等技术3、精通SpringBoot、SpringCloud等主流框架，4、熟练使用MySQL、Nginx、MongoDB、Redis、Elasticsearch等中间件，并了解相关工作原理5、熟练掌握Linux环境下Java开发，熟悉JVM、NIO、垃圾回收、GC调优等相关技术6、熟悉MQTT、CoAP等物联网通信协议，熟悉NodeRed等物联网编排引擎，有一定的有海量数据及高并发处理经验7、通信/计算机/自动控制等相关专业全日制本科及以上学历，熟悉各类工业控制器协议配置和解析者优先8、有良好的沟通能力、协作意识、有扎实的编程能力与优秀的代码品味，有较好的产品意识者优先
