commentor_name,comment_text,create_time,like_count,reply_number
amber雅玥,世界冠军，好样的,2021-11-07 12:23:19,0,0
最后的一双手,为EDG战队正名，我宣布：从此再无异地鸡,2021-11-07 12:23:17,1,0
我手短短CSY,😄我也来凑个热闹，恭喜恭喜,2021-11-07 12:23:17,0,0
Su丶Xiao,恭喜EDG,2021-11-07 12:23:14,0,0
贤之臣,我们是冠军,2021-11-07 12:23:13,0,0
SyoooAlli,厂长你看到了嘛？！恭喜EDG！！！我们是冠军！！！,2021-11-07 12:23:12,0,0
偏方药折,冠军🏆,2021-11-07 12:23:09,0,0
疾风乱影丶,7年了，整整7年了,2021-11-07 12:23:02,0,0
一个孤独的人啊,恭喜,2021-11-07 12:23:01,0,0
月亮抱小羊a,我们是冠军！,2021-11-07 12:22:59,0,0
oooooue,牛批,2021-11-07 12:22:58,0,0
Amilth,第一次熬夜看LOL全球比赛，激动死了,2021-11-07 12:22:58,0,0
我是琑少家里的镜子,世界冠军！！🏆,2021-11-07 12:22:54,0,0
棠大锅,5流弊,2021-11-07 12:22:52,0,0
大爱倩儿好吗,EDG冠军❗yyds❗,2021-11-07 12:22:52,0,0
娱乐小达人66,恭喜,2021-11-07 12:22:47,0,0
且歌且行且牵挂i,我们是冠军！！！,2021-11-07 12:22:41,0,0
可乐气饱了,恭喜EDG！！！我们是冠军！！！,2021-11-07 12:22:37,0,0
有时长风呀,恭喜🎉🎉,2021-11-07 12:22:26,0,0
就决定是你了出来吧贱小贱,EDG牛逼！！！,2021-11-07 12:22:23,1,0
挽声,我兄弟夺冠了 我好有面子,2021-11-07 12:22:15,0,0
超腐的小姐姐,你们是冠军,2021-11-07 12:22:13,0,0
清蒸小烊崽_,恭喜！！！,2021-11-07 12:22:07,0,0
清风明月X2,冠军！,2021-11-07 12:22:06,0,0
Thaddiu,你们是真尼玛牛逼！,2021-11-07 12:22:05,0,0
林暖汐LL,不破不立 恭喜！,2021-11-07 12:22:01,0,0
Paranoid劉LLLL剛,世界冠军🏆,2021-11-07 12:21:57,0,0
dadpoor,恭喜恭喜,2021-11-07 12:21:53,0,0
-蜜染甜葵,牛逼,2021-11-07 12:21:52,0,0
做个梦多好,从2014年，EDG建队伊始，因为厂长和阿布开始关注EDG，15年的MSI冠军，1617年LPL超强统治力，队伍风气和选手，让我一直喜欢EDG，厂长的目标一直是冠军，我们EDG的目标一直是冠军。7年来，我们只差一个世界赛冠军奖杯，但是我们今天做到了，昨晚边看边流泪，作为一个老淀粉真的很欣慰，谢谢EDG全员努力！,2021-11-07 12:21:48,1,0
明年今日23632,我们是冠军🏆！,2021-11-07 12:21:45,0,0
葡萄味bulingbuling,恭喜edg，我们是冠军🏆,2021-11-07 12:21:35,0,0
即将拥有人鱼线的zg,牛逼edg,2021-11-07 12:21:35,0,0
花臂我头发乱了,男儿致死是少年//@深入人心132:我s3就粉你了 可惜你夺冠时候我在火车上信号不好  可edg我也熬夜看了 很激动 也哭了 要是你还能重振雄风 我也愿意再哭很多次 我32岁了//@iG电子竞技俱乐部:恭喜EDG！,2021-11-07 12:21:34,0,0
YYMinalinsky,牛逼！,2021-11-07 12:21:24,0,0
情久哥哥,恭喜edg，获得史上最有含经量的总冠军🏆,2021-11-07 12:21:19,0,0
我是田多一,打的好edg,2021-11-07 12:21:13,0,0
牛三岁的星沉沉_,我们是世界冠军！！！！！！！！！！！！！！,2021-11-07 12:21:04,0,0
啊哈LXF,恭喜EDG,2021-11-07 12:21:02,0,0
狗达达达达达达达达达,我们是冠军,2021-11-07 12:21:01,0,0
木瓜兔头,我们是冠军！,2021-11-07 12:21:00,0,0
小事留言大事CALLME,我们是冠军,2021-11-07 12:20:59,1,0
缴枪不身寸,打得好，不上头,2021-11-07 12:20:58,0,0
晚遇阿易YiBo,啊啊啊啊啊啊太棒了EDGyyds！！！！！！！！！！！！！！！！！！！！！！,2021-11-07 12:20:56,1,0
不爱熬夜的XXX_,骄傲！,2021-11-07 12:20:56,0,0
EDG我滴超人,我  们  是  冠   军！！！！,2021-11-07 12:20:54,0,0
穿越天际的抓根宝,不破不立，新王当立！恭喜EDG！！冠军🏆！,2021-11-07 12:20:52,0,0
在吗o,厉害！！！,2021-11-07 12:20:49,0,0
时差昼夜zhou,恭喜！！！你们是冠军！！！,2021-11-07 12:20:49,0,0
梦柒红颜,我们是冠军🏆,2021-11-07 12:20:48,1,0
初五竹呐,世！界！！冠！军！！E！D！G！！,2021-11-07 12:20:45,0,0
Xx是我啦,太棒了,2021-11-07 12:20:44,0,0
墨貮茆,恭喜恭喜！！🏆🏆,2021-11-07 12:20:41,0,0
恍生若梦,,2021-11-07 12:20:41,0,0
小不点嘚吧嘚嘚吧嘚,我们是冠军。。。冠军,2021-11-07 12:20:35,0,0
超爱W先生的宇航同学,恭喜！！🏆,2021-11-07 12:20:30,0,0
doris和狐狸,牛逼！！！世界冠军！,2021-11-07 12:20:28,0,0
阅读满分,牛逼，皮肤安排,2021-11-07 12:20:28,0,0
月光夕下74744,在，为了庆祝一下抽个房？？,2021-11-07 12:20:23,0,0
NaQynSu,一定要厄斐琉斯啊！！！,2021-11-07 12:20:22,0,0
Xiaodorbb,牛逼,2021-11-07 12:20:18,0,0
王俊凱鑫動記號,冠军🏆,2021-11-07 12:20:19,0,0
小奋斗_强,冠军🏆属于你们，实至名归,2021-11-07 12:20:14,0,0
皮皮虾和嘤嘤怪,这一刻我等了六年,2021-11-07 12:20:04,0,0
上海链家杨晨凯,edg is god,2021-11-07 12:19:59,0,0
且行且珍惜99739,,2021-11-07 12:19:58,0,0
好看的人先说话吧,恭喜恭喜,2021-11-07 12:19:57,0,0
猫系Shooter,恭喜！！！！你们是冠军！！！！,2021-11-07 12:19:54,0,0
Afreeflower,5年scout老粉，泪目。 从17年二追三，让我看到edg看到scout。 三把卢仙、一万经济翻盘、内战幻神等一系列的群嘲。 再到今天的夺冠。 我从不怀疑scout的实力。 感谢viper一年完美表现，jiejie的惊喜以及枪枪哥和meiko的发挥 这是我青春里为数不多能感动的场面！平庸生活里的一抹热血！,2021-11-07 12:19:53,0,0
我要去做梦了叮,恭喜🎉🍾️🎉🎉🎊,2021-11-07 12:19:49,0,0
从未恋你绵绵,超棒,2021-11-07 12:19:48,0,0
SUSU十月,世界冠军,2021-11-07 12:19:47,1,0
为中华之崛起将奋斗一生,倒立洗头！一切为了父皇,2021-11-07 12:19:46,0,0
阿阿阿阿mei,6666,2021-11-07 12:19:42,0,0
飞向大河的鱼,好样的！,2021-11-07 12:19:42,0,0
小丸子爱葫芦娃,赢了！！！恭喜EDG！！！,2021-11-07 12:19:36,0,0
_Haon,我们是冠军🏆！！！,2021-11-07 12:19:35,0,0
余在人间,青春圆满了,2021-11-07 12:19:35,0,0
歆露想陪你看星星,恭喜,2021-11-07 12:19:32,0,0
爱源的小橘灯吖,恭喜恭喜,2021-11-07 12:19:31,0,0
梁文狗,edg是什么意思？拿了冠军有什么意义？,2021-11-07 12:19:29,1,0
稣皮面包,,2021-11-07 12:19:25,0,0
老白的萌豆包,,2021-11-07 12:19:24,0,0
一颗双子琦,我们是冠军🏆,2021-11-07 12:19:14,0,0
樱乃川奈,牛逼！！！！！！,2021-11-07 12:19:11,0,0
南殊婳琤爱肖肖,恭喜！！！edg好棒！！！,2021-11-07 12:19:07,0,0
刘洋9696哟,junjia真的惨，连个皮肤都没混到,2021-11-07 12:19:03,0,0
陪公主吹晚风o,恭喜！！！,2021-11-07 12:19:00,0,0
为中华之崛起将奋斗一生,一切，为了父皇！,2021-11-07 12:18:55,0,0
非著名bxgirl,冠军！！！！！,2021-11-07 12:18:55,0,0
胖胖yHa,牛批,2021-11-07 12:18:54,0,0
Love香港的人,恭喜,2021-11-07 12:18:43,0,0
有德之君,大韩双C扬我国威,2021-11-07 12:18:40,0,0
o夏落崎源o,恭喜,2021-11-07 12:18:40,0,0
他与糖皆爱,恭喜EDG夺冠,2021-11-07 12:18:37,0,0
07081005YM,帅气,2021-11-07 12:18:36,0,0
白芋芋芋儿,恭喜EDG！冠军当之无愧,2021-11-07 12:18:35,0,0
zengyanyanfen_9ecbc0,恭喜,2021-11-07 12:18:33,0,0
单纯的爱着,👍,2021-11-07 12:18:25,0,0
一个憨憨的铁憨憨,我们是冠军啊啊啊啊啊啊啊！！！！,2021-11-07 12:18:25,0,0
LCC-上邪,我们是冠军！,2021-11-07 12:18:19,0,0
闫鑫筠菲,EDG牛逼！,2021-11-07 12:18:19,0,0
我那么曾,可以给厂长要一个守卫眼的皮肤吗？,2021-11-07 12:18:15,0,0
想看星星的咸鱼,牛逼 EDG,2021-11-07 12:18:08,0,0
·糯米啵啵丸·,我！们！是！世！界！冠！军！🏆,2021-11-07 12:18:07,0,0
别碰哈哈怪,牛逼！,2021-11-07 12:18:06,0,0
冷弦枯雪,我七酱皮肤没有，至少守卫要一个不过分吧,2021-11-07 12:18:04,0,0
御慕清兮,恭喜EDG冠军🏆,2021-11-07 12:18:04,0,0
马小小Candice,我们是世界冠军！！不破不立！恭喜祝贺EDG！,2021-11-07 12:18:04,0,0
June_ess,世界冠军🏆！啊啊啊啊,2021-11-07 12:18:04,0,0
思念变成海47,我们是冠军,2021-11-07 12:18:02,0,0
猪猪猪女孩儿,我们，是冠军🏆🏆🏆 并非强者必胜，而是胜者必强。 EDG牛逼！！ ,2021-11-07 12:18:01,0,0
M-Amor,我们是冠军！！！！！,2021-11-07 12:17:49,0,0
是社畜啊,7777777,2021-11-07 12:17:36,0,0
桑榆宴,好!!!!!,2021-11-07 12:17:32,0,0
神明不诉疾苦月亮枕在云枝,恭喜EDG！！！！,2021-11-07 12:17:29,0,0
YoungM0n3y,搞错了，重来,2021-11-07 12:17:27,0,0
Everest_德隆,恭喜🎉🎉🎉,2021-11-07 12:17:24,0,0
好多愚2011,,2021-11-07 12:17:22,0,0
葫芦葫芦呼噜呼噜,决赛语音啥时候出啊，等不及了,2021-11-07 12:17:16,0,0
步进在代时8012,牛逼！,2021-11-07 12:17:12,0,0
我欲乘风归去xxxx,厉害,2021-11-07 12:17:11,0,0
醉暖流烟,恭喜EDG！！！,2021-11-07 12:17:09,0,0
我是小小花粉,恭喜 EDG 世界冠军🏆！,2021-11-07 12:17:07,0,0
好多愚2011,已经有太多人要实现他们立下的flag。,2021-11-07 12:17:06,0,0
沈老师AK,牛！！！！逼！！！！！,2021-11-07 12:16:59,0,0
好多愚2011,中国人不骗中国人。,2021-11-07 12:16:56,0,0
静谧的蝉,牛逼牛逼 ！！真是没想到！第三场看完差点都关了睡觉了！还好坚持下去了，7的意志没让大家失望！,2021-11-07 12:16:53,0,0
ovo吹泡泡,冠军！！！！！！！,2021-11-07 12:16:51,0,0
小熊酸奶盖呢,EDG太棒了！！！！爱jiejie,2021-11-07 12:16:50,0,0
小胖猪暗恋,恭喜世界冠军,2021-11-07 12:16:38,0,0
汤温weng,我们是冠军啊,2021-11-07 12:16:38,0,0
A77ing,EDG牛逼！我们是冠军！ 7777777,2021-11-07 12:16:36,0,0
7-SWAGBEE,我们是冠军！🏆,2021-11-07 12:16:32,0,0
小巨人17387,恭喜EDG,2021-11-07 12:16:27,0,0
沐雪稀_,恭喜,2021-11-07 12:16:21,1,0
Suzy___wjy,冠军啊啊啊！！！77777777,2021-11-07 12:16:13,0,0
江黔酱kun,edg永远滴神！！,2021-11-07 12:16:08,0,0
老师好我是chen同学,冠军🏆！！！！,2021-11-07 12:16:02,0,0
玖玖思星an,我们 冠军 冠军 我们！！！！！！！！！,2021-11-07 12:16:00,0,0
青稚75713,恭喜EDG夺冠,2021-11-07 12:16:00,0,0
在下唐一,圣枪哥对不起  jiejie对不起  李佐伊 viper meiko牛逼 汉子哥好兄弟 许秀不许秀#edg夺冠flag#,2021-11-07 12:15:57,0,0
Vlovz,恭喜电宝~中国夺冠🏆 🏆 🏆,2021-11-07 12:15:56,0,0
pasta3,知道啦你们是最棒的,2021-11-07 12:15:55,0,0
7642260642_192,牛逼。我原来以为会被3-1带走,2021-11-07 12:15:54,0,0
OmaRch_E3,edg牛逼 刚看完回放,2021-11-07 12:15:49,0,0
盘山路上,牛逼,2021-11-07 12:15:41,0,0
小奶泡hh,我们是冠军！,2021-11-07 12:15:32,0,0
张傲娇2333,恭喜，发现都是眼镜仔,2021-11-07 12:15:27,0,0
Sakura__kiki,冠军！,2021-11-07 12:15:25,0,0
来不及说声丶hi,LPL牛逼！,2021-11-07 12:15:21,0,0
SiLi_司礼,我们是冠军🏆,2021-11-07 12:15:21,0,0
深夜语情深,,2021-11-07 12:15:18,0,0
一条翻不了身的咸鱼,牛逼！EDG！,2021-11-07 12:15:09,0,0
顾忆觞,恭喜,2021-11-07 12:15:08,0,0
废话输出BB机,田野,2021-11-07 12:15:06,0,0
阿罗LuoLi,,2021-11-07 12:15:05,0,0
陆格格格格,迟来的恭喜，恭喜EDG！！！冠军！！,2021-11-07 12:15:04,0,0
王俊凯爱的是我嘞,恭喜！！！！！,2021-11-07 12:15:01,0,0
M4在等EDG夺冠,我们是冠军！,2021-11-07 12:15:00,0,0
丢的emo地,恭喜！！！！！！！！！！,2021-11-07 12:14:58,0,0
夏夜颂月集,我们是冠军！！！EDG牛逼！！！,2021-11-07 12:14:51,0,0
借一束干净的阳光丶,EDG牛逼,2021-11-07 12:14:45,0,0
王俊凯晚安了啦,EDG是冠军！！！！🥂🏆🏆🏆🏆🏆,2021-11-07 12:14:42,0,0
清晰_,EDG,2021-11-07 12:14:29,0,0
十二枕,没有做梦！他们夺冠啦🏆🏆🏆,2021-11-07 12:14:28,0,0
曦夏惜笑,来自ig的粉丝恭喜淀粉夺冠,2021-11-07 12:14:19,0,0
misskazum,太激动了   你可以永远相信中国队,2021-11-07 12:14:18,0,0
月亮奶奶出来了_,我们是冠军🏆！！！！！！！！！！！,2021-11-07 12:14:16,0,0
Q海棠蚀,冠军，给我飞起来,2021-11-07 12:14:15,0,0
劉骏玖,杀疯了,2021-11-07 12:14:16,0,0
可可爱不符,昨晚撑不住睡了我就知道EDG一定会赢的！！,2021-11-07 12:14:13,0,0
哎呦65412,我们是冠军,2021-11-07 12:14:02,0,0
云璃_,周边半价安排一下？,2021-11-07 12:14:01,0,0
-Dvv,太棒了👏,2021-11-07 12:14:00,0,0
HoshiiiLynnnn,恭喜！,2021-11-07 12:13:59,0,0
阿林每天在搬砖,牛逼，现在入群还来得及吗,2021-11-07 12:13:52,0,0
东北第一突破手,,2021-11-07 12:13:51,0,0
恋爱物语300,恭喜EDG，恭喜恭喜🏆,2021-11-07 12:13:50,0,0
辣梨和她的猫,EDG牛逼！,2021-11-07 12:13:50,0,0
HoshiiiLynnnn,转发微博,2021-11-07 12:13:43,0,0
夏夜YIBODAYTOY,恭喜！,2021-11-07 12:13:42,0,0
Dio-JK暗色橘,EDG牛逼 我们是冠军！,2021-11-07 12:13:39,0,0
四夕申心文eru,恭喜恭喜🎉,2021-11-07 12:13:36,0,0
COCO-0805,恭喜恭喜,2021-11-07 12:13:12,0,0
宋清禾s,恭喜夺冠！！！,2021-11-07 12:13:02,0,0
纯粹而温暖,恭喜EDG,2021-11-07 12:13:02,0,0
风止雨停看,今年的这个冠军含金量真的可以，2战lck 打满bo5 ，最后还是赢了,2021-11-07 12:12:54,0,0
孤笃患者,牛逼,2021-11-07 12:12:52,0,0
CowtykeBebop,EDG牛批！,2021-11-07 12:12:50,0,0
-沅绵羊,恭喜EDG！,2021-11-07 12:12:50,0,0
贼捏古今-,我们是冠军🏆,2021-11-07 12:12:45,0,0
·风禾渐起·,恭喜辣,2021-11-07 12:12:41,0,0
是阿白啊啊啊,冠军！！！！,2021-11-07 12:12:40,0,0
躺在大乔腿上,nb,2021-11-07 12:12:38,0,0
今天也要吃狗粮,EDG牛逼！！！！！,2021-11-07 12:12:37,0,0
wwpao姐,恭喜🎉🎉🎉🎉🎉,2021-11-07 12:12:32,1,0
天才花道x,恭喜edg，完全没想到能连赢,2021-11-07 12:12:31,0,0
高广海Dylan,断剑重铸之日 骑士归来之时,2021-11-07 12:12:29,0,0
今天也要吃狗粮,,2021-11-07 12:12:26,0,0
Namiko酱酱,炫君最棒,2021-11-07 12:12:26,0,0
长在树上的葫芦,我跟许秀一天生日！！！我跟他说不许秀，给他下蛊了属于是是不是这也算除了一份力,2021-11-07 12:12:19,0,0
kiki贵志,把冠军留在中国！！！,2021-11-07 12:12:17,0,0
小芩不喝芹菜粥,不混圈不是蹭热度，就是觉得真的很棒🏆我们是冠军！！！,2021-11-07 12:12:05,0,0
A跟ys再见,恭喜恭喜！！很厉害！！很牛逼！！辛苦大家！！,2021-11-07 12:12:03,0,0
江添的望仔啊啊啊啊啊,牛逼！！！！！！,2021-11-07 12:12:04,0,0
不会迷路的zZJun丶,恭喜EDG！我们是冠军，超级激动,2021-11-07 12:11:58,0,0
Www_Rui,恭喜EDG,2021-11-07 12:11:56,0,0
我想吃饭想长胖,恭喜,2021-11-07 12:11:56,0,0
Www_Rui,恭喜恭喜,2021-11-07 12:11:48,0,0
岛田鹤鹤子,怎么不见WE来祝贺,2021-11-07 12:11:47,0,0
十里桃华3399,EDG牛逼！！,2021-11-07 12:11:43,0,0
和旋哥一起蹦迪,我们，是冠军🏆🏆🏆 并非强者必胜，而是胜者必强。 EDG牛逼！！ ,2021-11-07 12:11:44,0,0
醉梦惊禅,EDG!🐮🍺！！！,2021-11-07 12:11:39,0,0
--小焱--,EDG牛掰,2021-11-07 12:11:30,0,0
喜欢和在一起是两件事情,你是冠军🏆！！！！,2021-11-07 12:11:26,0,0
我不知道怎么做啊,@_山中包治百病的板蓝柿 嘻嘻,2021-11-07 12:11:26,0,1
岑醒醒不醒,EDG牛逼！！！！！！,2021-11-07 12:11:22,0,0
甜豆多多,我们是冠军🏆 ！！！！！LPL牛逼！EDG牛逼！！！！,2021-11-07 12:11:21,0,0
Jxjfkekfndkajc,恭喜,2021-11-07 12:11:17,0,0
流年难付,冠军！！,2021-11-07 12:11:06,0,0
十二·Y,你们是最棒的,2021-11-07 12:11:06,0,0
蔡屁屁c,你们最牛逼！！！！！！！,2021-11-07 12:11:01,0,0
小鸡派第647代掌门,edg🐮🍺！！！！！！！,2021-11-07 12:11:00,0,0
Rearo-,EDG🐮！江门新会圣枪哥🐮！,2021-11-07 12:10:58,1,0
Glume_85,恭喜EDG！！！,2021-11-07 12:10:57,0,0
沉溺星轨_Eazin,冠军属于我们！！！！！！！！！！！！,2021-11-07 12:10:52,0,0
三七九张,终于,2021-11-07 12:10:42,0,0
果仁糖005,恭喜EDG夺冠，冠军🏆！,2021-11-07 12:10:43,1,0
誒呀呀呀i,恭喜 太棒了,2021-11-07 12:10:38,0,0
Lee-李二月,EDG牛逼！！！,2021-11-07 12:10:37,0,0
游子0755,电竞有什么社会意义不得而知，这每个人都带着小眼镜的四眼少年，着实对眼科医院和眼镜店利好。,2021-11-07 12:10:32,0,0
安安特别棒,我们是冠军🏆,2021-11-07 12:10:29,1,0
姜云生想我,🏆,2021-11-07 12:10:28,0,0
茜茜白月光,赢了！,2021-11-07 12:10:17,0,0
飘向远方灬丿,转发微博,2021-11-07 12:10:16,0,0
胖猪还在睡,恭喜,2021-11-07 12:10:11,0,0
王琳惠200908,别让我们破前八，破了就是冠军🏆🏆🏆🏆🏆,2021-11-07 12:10:04,0,0
宇宇的小小迷弟,我们是冠军！！！,2021-11-07 12:10:01,0,0
小荷兰pig,我们是冠军！！！,2021-11-07 12:09:59,0,0
奈川井鹤,恭喜啊啊啊啊太棒了太棒了,2021-11-07 12:09:58,0,0
啵唧一口博菜包,恭喜恭喜！王一博最棒了！！！,2021-11-07 12:09:58,0,0
Zzzh19,牛逼,2021-11-07 12:09:52,1,0
大聪明u,牛逼,2021-11-07 12:09:46,0,0
SoulMate_楠,女朋友说EDG打假赛才赢了DK  请问我该怎么做,2021-11-07 12:09:44,1,0
oVo_yu,恭喜恭喜,2021-11-07 12:09:41,0,0
阿思匹菻,牛逼，恭喜恭喜,2021-11-07 12:09:39,0,0
福气小江,昨晚一整个激动住 ,2021-11-07 12:09:34,0,0
yj75883,我非常期待圣枪哥会不会选。冠军男枪的皮肤呀。,2021-11-07 12:09:33,0,0
95号守护员-,EDG牛逼！,2021-11-07 12:09:29,0,0
Tan-xxxxTan,世界的冠军🏆,2021-11-07 12:09:26,0,0
鱼粥的小z,牛逼！,2021-11-07 12:09:25,0,0
春日狼月刊,EDG牛逼！！,2021-11-07 12:09:17,0,0
双份抹茶蛋糕,电宝妈妈的宝,2021-11-07 12:09:16,0,0
会陪俊凯好久啦,我！们！是！冠！军！,2021-11-07 12:09:17,0,0
先赚几个亿yes,我们是冠军！,2021-11-07 12:09:15,0,0
bridge60712,恭喜,2021-11-07 12:09:09,0,0
小秦的奶球酱,恭喜EDG,2021-11-07 12:08:58,0,0
青春永驻十八梦,这个冠军🏆含金量十足，工恭喜EDG🎊🎉,2021-11-07 12:08:55,0,0
6号心动女生M,恭喜恭喜,2021-11-07 12:08:53,0,0
想成为妖怪,你们是冠军🏆 ！！！,2021-11-07 12:08:50,0,0
很Neo的小熊猪猪包,,2021-11-07 12:08:48,0,0
努力早点睡ya,冠军，你们是冠军,2021-11-07 12:08:47,0,0
何某人j,从msi入坑 EDG牛逼 我们是冠军🏆,2021-11-07 12:08:35,0,0
动心耶啵,世界冠军！！！！！🏆,2021-11-07 12:08:33,0,0
迟chiLH,我们是冠军,2021-11-07 12:08:29,0,0
你是我唯一想要的了解kk,恭喜恭喜恭喜,2021-11-07 12:08:28,0,0
Yonicoy,🏆,2021-11-07 12:08:27,0,0
小叶马上就减肥,恭喜EDG！！,2021-11-07 12:08:17,0,0
江户川皓,明凯你看了吗,2021-11-07 12:08:14,0,0
小刘是个烦人精,恭喜恭喜,2021-11-07 12:08:10,0,0
收银员小哥,恭喜EDG！,2021-11-07 12:08:06,0,0
阵雨下到了南极,恭喜👏,2021-11-07 12:07:55,0,0
·可鸽可弃·,你比较牛,2021-11-07 12:07:52,0,0
苏陆生,我们是冠军,2021-11-07 12:07:49,0,0
春季恋忍,冠军属于EDG！也属于中国！EDG牛逼！,2021-11-07 12:07:45,0,0
星河梦里梦星河,不破不立！恭喜EDG！我们是冠军！！！！！,2021-11-07 12:07:44,0,0
奶焦味甜俊,我们是冠军,2021-11-07 12:07:38,0,0
甜甜许安之,恭喜EDG！热血与荣誉满载！,2021-11-07 12:07:34,0,0
江月待何人的第九只好运火龙果,冠军！冠军！,2021-11-07 12:07:30,0,0
弱水三千不及一两胸肌,恭喜edg!!,2021-11-07 12:07:26,0,0
在暮年和余生里等你,恭喜,2021-11-07 12:07:26,0,0
蟹小蟹X,我们是冠军🏆！！！！！！！！！,2021-11-07 12:07:23,0,0
忷哭,EDG牛逼呀,2021-11-07 12:07:20,0,0
F班美女相原琴子,恭喜！！EDG牛逼！！！,2021-11-07 12:07:18,0,0
爱吃苦瓜的冰激凌,恭喜啊,2021-11-07 12:07:16,0,0
_您的好友已上线66570,我们是冠军,2021-11-07 12:07:10,0,0
小张今天白给了吗,发个声明吧，别被蹭热度的恶臭人拉下水,2021-11-07 12:07:09,0,0
Floria伍,EDG牛逼！,2021-11-07 12:07:08,0,0
2022我还在等金贡回来,我们又是冠军,2021-11-07 12:07:07,0,0
xxxioyy,啊啊啊！！太秀了,2021-11-07 12:07:01,0,0
隋啵到十年永远,不破不立！！！我！们！是！世！界！冠！军！啊啊啊啊啊啊啊啊啊啊啊EDG牛逼啊啊啊啊啊啊啊啊啊啊！！！,2021-11-07 12:06:45,0,0
木不得语,EDG对不起,2021-11-07 12:06:43,0,0
霂珂blessing,EDGnb!!!!,2021-11-07 12:06:38,0,0
可能这就是上流社会吧,恭喜！,2021-11-07 12:06:38,0,0
郭-世-仪,恭喜！,2021-11-07 12:06:37,0,0
BB七夏FF,真的强爱你们,2021-11-07 12:06:36,0,0
小黄今天吃饱了吗i,赢了！赢啦！！！,2021-11-07 12:06:35,0,0
迢迢万里___,骑士破而后立，新王加冕     想哭又想笑；从IPL5的冠军到解散，从厂长加入新战队到征战至今。这么多年，一直喜欢着厂长，EDG，但一到比赛，就各种犯病失败，加上众多黑料，真的一直感觉淀粉是最难受的群体。    银龙重铸，骑士归来。    今年的主题是不破不立，而现在的EDG真的做到了，新王加冕！,2021-11-07 12:06:35,0,0
每天都要爱璐璐多一点,冠军冠军冠军,2021-11-07 12:06:24,0,0
一抹烟_文48977,EDG牛b！！！,2021-11-07 12:06:25,0,0
姚志睿yz睿,恭喜EDG冠军🏆 加油！,2021-11-07 12:06:23,1,0
今天依旧很颓废zsy,edg牛哔,2021-11-07 12:06:09,0,0
言儿妹,啊啊啊冠军🏆,2021-11-07 12:06:07,0,0
先喝汤再吃饭,meiko牛逼,2021-11-07 12:06:07,0,0
Blackis·77,我们是冠军！jiejie你就是世界第一打野！,2021-11-07 12:06:06,0,0
日暮里吻你,对!你们是!世界冠军!🏆,2021-11-07 12:05:51,0,0
胡杰81192,恭喜edg获得2021英雄联盟职业联赛冠军，期待2022年杭州亚运会！恭喜，你们是最棒的！,2021-11-07 12:05:50,0,0
眼里的一抹微笑,虽然不懂这些电竞比赛，但还是祝贺你们夺得冠军🏆！,2021-11-07 12:05:50,0,0
WooGie29,我们是冠军,2021-11-07 12:05:47,0,0
RONIN62063,EDG牛逼！！！,2021-11-07 12:05:44,0,0
冰凤瑶,恭喜啊恭喜🎉,2021-11-07 12:05:43,0,0
鸟在天空里,皮肤上面能不能加个7的符号,2021-11-07 12:05:40,0,0
辞言珍珠糖,不破不立 恭喜EDG,2021-11-07 12:05:36,0,0
翎曦忌,edgNB!!!冲冲冲!!!,2021-11-07 12:05:36,0,0
路过的铁憨憨啊,冠军冠军冠军,2021-11-07 12:05:32,0,0
柠檬味的傻团子,真厉害,2021-11-07 12:05:28,0,0
学姐很伟大,现在俱乐部还有app么？我记得很久以前是有一个app来着？,2021-11-07 12:05:21,0,0
今天有水了吗,牛啊！！,2021-11-07 12:05:19,0,0
Right0214,我们叒是冠军,2021-11-07 12:05:11,0,0
小时候可叼1e,打的好呀，我们的冠军,2021-11-07 12:05:09,0,0
宝贝要开心wang,EDG牛逼！！！！！,2021-11-07 12:05:09,0,0
啊啊阿姨呀,虽然不清楚这个游戏但赢了韩国就是牛逼,2021-11-07 12:05:07,0,0
8分6秒爱上玺,我们是冠军,2021-11-07 12:05:05,0,0
糯米米团团子_,恭喜！,2021-11-07 12:04:54,0,0
cc受不了委屈呢,nb ,2021-11-07 12:04:46,0,0
酷比王小五,立冬之日，破冰之时！,2021-11-07 12:04:46,0,0
橙子树上有小李子,棒,2021-11-07 12:04:45,0,0
对心动过敏患者,好牛逼,2021-11-07 12:04:41,0,0
Rearo-,江门新会圣枪哥🐮！,2021-11-07 12:04:39,0,0
喵星进攻地球T,恭喜🎊🎈🎈🎉🎉,2021-11-07 12:04:37,0,0
每天开心一点叭,冠军！！！,2021-11-07 12:04:33,0,0
狗才想你,恭喜EDG我们是冠军,2021-11-07 12:04:25,0,0
我是浪漫诗,EDG牛逼！！！！,2021-11-07 12:04:24,0,0
鱼丸祺遇记,恭喜！！,2021-11-07 12:04:22,0,0
你的甜甜酱_,恭喜EDG！！冠军！🐮🍺,2021-11-07 12:04:19,0,0
梦纯baby,恭喜,2021-11-07 12:04:16,0,0
草莓味儿的冰淇淋1212,恭喜,2021-11-07 12:04:14,0,0
爱猪13172,恭喜EDG！！冠军🏆！,2021-11-07 12:04:09,0,0
小时光Redamancy,牛逼,2021-11-07 12:04:07,0,0
Abcd85164,不破不立,2021-11-07 12:04:04,0,0
thisisaBrassInstrument,真棒！,2021-11-07 12:04:05,0,0
次级精分细胞,电宝出息了,2021-11-07 12:03:53,0,0
追捕迪士尼在逃开心果,冠军！,2021-11-07 12:03:50,0,0
