commentor_name,comment_text,create_time,like_count,reply_number
Ozekil,好耶,2021-11-07 02:19:26,0,0
壹菌Immortal,恭喜EDG!,2021-11-07 02:19:26,0,0
小万哥在路上,恭喜,2021-11-07 02:19:26,0,0
要和你岁岁年年,我们是冠军🏆！！！！,2021-11-07 02:19:26,0,0
故78969,恭喜电宝，终于冠军啦我也终于等到这个冠军🏆啦！！,2021-11-07 02:19:24,1,0
dnxjxjxjdjdj,哎 不知道说啥 开心死了,2021-11-07 02:19:23,1,0
林琦07-,是冠军，牛逼,2021-11-07 02:19:24,1,0
既然琴瑟起灬何以笙箫默,懂不懂这次比赛的含金量啊,2021-11-07 02:19:23,2,0
八九十G,恭喜恭喜，冠军！,2021-11-07 02:19:23,1,0
三矮子200510,我们是冠军，EDG我永远的神,2021-11-07 02:19:23,1,0
O_luluchan,恭喜！！！牛逼！！！,2021-11-07 02:19:22,1,0
超凡兔兔子,看哭了呜呜呜冠军！！！！,2021-11-07 02:19:21,0,0
我透支了自己所有热情却一无所获,我们是冠军,2021-11-07 02:19:21,0,0
我叫张萌我是掌门,恭喜EDG,2021-11-07 02:19:20,0,0
天涯折花,NB,2021-11-07 02:19:20,0,0
李易峰家MF阳雅SunnyGirl,冠军是中国的🇨🇳,2021-11-07 02:19:19,1,0
包子桥,我们是冠军🏆！,2021-11-07 02:19:18,0,0
Mare_LiLy,恭喜EDG,2021-11-07 02:19:18,0,0
菜电旁观者,我们是冠军🏆,2021-11-07 02:19:18,0,0
回家养猪咯丶,我们是冠军🏆,2021-11-07 02:19:17,0,0
沐沐moku,EDG牛逼！！！！！！！,2021-11-07 02:19:18,0,0
姚夕铭,我们是冠军！！！！！！！！！！！！！！！,2021-11-07 02:19:17,0,0
社会主义小花朵,就是说！！牛批！,2021-11-07 02:19:18,0,0
这里momo,恭喜EDG！！！！,2021-11-07 02:19:18,0,0
ZYLYLLZY,冠军战队！,2021-11-07 02:19:17,0,0
小兔子不可以说这种话,怎么微博突然涨粉了,2021-11-07 02:19:17,0,0
嘻嘻杨鑫宇,牛牛牛,2021-11-07 02:19:16,0,0
我不是华华是谁,恭喜！edg！🐮,2021-11-07 02:19:16,0,0
甜乐蒂酱,许愿璐璐 佐伊 卡莎 凯南 佛耶戈冠军皮肤,2021-11-07 02:19:14,0,0
鱼丸是一家,牛逼,2021-11-07 02:19:14,0,0
Avicw,EDG牛逼！恭喜EDG夺冠！！！,2021-11-07 02:19:12,0,0
农批死全加,我们是冠军！😭️😭️😭️edg牛逼！😭️😭️😭️,2021-11-07 02:19:13,0,0
二宫家的猫丶,我们是冠军！！！！,2021-11-07 02:19:12,0,0
J0HNNYCHAN,可以!,2021-11-07 02:19:10,0,0
那夜凌晨在旺角街头那个美男子i,转发微博,2021-11-07 02:19:11,0,0
撒沫狐·狸hx,,2021-11-07 02:19:10,0,0
溺爱DX,中国牛逼,2021-11-07 02:19:07,0,0
HHhhhhhtx,感动！,2021-11-07 02:19:07,0,0
神户牛排-,我希望明年能再叫一次IG牛逼//@iG电子竞技俱乐部:恭喜EDG！,2021-11-07 02:19:06,0,0
今天是茶崽,EDG牛逼   封神,2021-11-07 02:19:06,0,0
宁缺201908,唉，好多人跳楼，不知道算不算悲哀,2021-11-07 02:19:06,2,0
屈欣楠,你们是冠军,2021-11-07 02:19:06,0,0
他们一直都有在好好长大,恭喜！！！,2021-11-07 02:19:04,0,0
我的名字叫酷酷,牛逼,2021-11-07 02:19:04,0,0
和刘慧离婚带两娃,本来以为要输了，就睡觉了，结果现在被雷打醒就发现赢了！EDG牛逼！,2021-11-07 02:19:04,0,0
你专属的骑士,EDG牛逼！！！！！我们是冠军！！！！,2021-11-07 02:19:03,1,0
Laixj啊,厉害,2021-11-07 02:19:02,0,0
氧气罐有吗,恭喜EDG拿下冠军,2021-11-07 02:19:03,0,0
诱妇之夫丶,恭喜EDG,2021-11-07 02:19:03,0,0
我这大智慧定不输大葱明,恭喜EDG！,2021-11-07 02:19:03,0,0
JaxTsang,世界第一战队,2021-11-07 02:19:03,0,0
知善立行0207,我们是冠军,2021-11-07 02:19:02,0,0
士多啤梨味多多,恭喜恭喜,2021-11-07 02:19:01,0,0
蔡撩撩很会撩,牛逼,2021-11-07 02:19:00,0,0
橘子小段,恭喜EDG,2021-11-07 02:18:59,0,0
小草帝也有春天,#edg夺冠# 恭喜EDG！我们是冠军！牛逼！,2021-11-07 02:18:59,0,0
虎皮西瓜i,我爱死了,2021-11-07 02:18:59,0,0
橘子自己走过来了,太不容易了,2021-11-07 02:18:59,0,0
丶千虞丶,牛逼,2021-11-07 02:18:59,0,0
键盘在手你怕吗,EDG牛逼，我们是冠军,2021-11-07 02:18:59,0,0
沉沦月色-,EDG牛逼！！！！,2021-11-07 02:18:59,0,0
杪夏半,恭喜！！！,2021-11-07 02:18:57,0,0
苏帕西的睫毛精,我们是冠军🏆,2021-11-07 02:18:56,0,0
死之离殇,我们是世界冠军🏆！！！！！,2021-11-07 02:18:56,0,0
偌水翎,edg,2021-11-07 02:18:55,0,0
小en想打复活赛,我们是冠军！！！我们又是冠军！！！我们总是冠军！！！,2021-11-07 02:18:56,0,0
AranQAQ,梦回了属于是,2021-11-07 02:18:55,0,0
Eclipse-t,冠军🏆属于你们,2021-11-07 02:18:55,0,0
WAWJING丶,恭喜EDG！！！！！,2021-11-07 02:18:53,0,0
不想再讲道理了,我们终于做到了！！！！你们证明了自己！！！我们终于不在是外战拉胯的臭八强了！感谢圣枪哥viper妹扣jiejie和多多！互相成就互相信任走到了今天！天道酬勤，终于轮到我们了我圆满了！！！我的青春没有遗憾了！！！,2021-11-07 02:18:53,0,0
佛系青年易昂,我们是冠军！🏆,2021-11-07 02:18:53,0,0
糖三歲岁,恭喜夺冠,2021-11-07 02:18:52,0,0
那个谁biubiubiu,真的牛啊！！！！,2021-11-07 02:18:52,0,0
烊楊YY,恭喜EDG！,2021-11-07 02:18:52,0,0
淏颉,我们又是冠军我们总是冠军,2021-11-07 02:18:51,0,0
丶布鲁布鲁布,恭喜！,2021-11-07 02:18:49,0,0
樱桃小丸犊子V9,EDG牛逼！！！,2021-11-07 02:18:50,1,0
不是允儿丫,恭喜冠军EDG,2021-11-07 02:18:49,0,0
Diolufo,我们是冠军！！！,2021-11-07 02:18:46,0,0
许文冬i,银龙重铸之日.骑士归来之时.恭喜edg！ 我们是冠军🏆,2021-11-07 02:18:47,0,0
十七想上幼儿园,我们是世界冠军🏆EDG太棒了,2021-11-07 02:18:47,0,0
太上老君小迷妹ing,EDG赢了牛逼你们真的太棒了！！！,2021-11-07 02:18:46,0,0
玥熙熙_,恭喜,2021-11-07 02:18:45,0,0
国产R小祖宗,恭喜EDG！！冠军🏆！,2021-11-07 02:18:44,0,0
风停在船外,恭喜,2021-11-07 02:18:43,0,0
甜磕吖i,恭喜EDG！🏆,2021-11-07 02:18:43,0,0
追忆那似水年华91097,转发微博,2021-11-07 02:18:42,0,0
这里是红雨呀,EDG牛批！7777777！我们是冠军！,2021-11-07 02:18:41,0,0
九月不适合做决定,终于等到！我们是冠军！,2021-11-07 02:18:41,0,0
鸡涌豆,我们是冠军,2021-11-07 02:18:40,0,0
double1淋,恭喜EDG夺冠 牛逼牛逼牛逼牛逼,2021-11-07 02:18:40,0,0
你够优秀么u,我们是冠军,2021-11-07 02:18:40,0,0
L与大黄,棒棒！,2021-11-07 02:18:38,0,0
OGC电竞社,EDG我们是冠军！！！,2021-11-07 02:18:38,0,0
锦鲤附体Ba666,恭喜恭喜🎉恭喜恭喜,2021-11-07 02:18:38,0,0
铁铁别飘,恭喜EDG含泪夺冠，无缘亚军,2021-11-07 02:18:37,0,0
sytttttttttttt·,冠军🏆,2021-11-07 02:18:37,0,0
听雩Yu,恭喜EDG,2021-11-07 02:18:37,0,0
爱阳光真是太好嘞,牛逼！,2021-11-07 02:18:36,0,0
我变秃了也变强了08256,恭喜EDG！！！,2021-11-07 02:18:35,0,0
-JikSeonTsang-,牛逼！！！,2021-11-07 02:18:34,0,0
让鸽子飞l,七年了s6低谷想着脱粉 s11EDG不让我在丢脸我是EDG粉丝,2021-11-07 02:18:34,1,1
2021年4月29改的名称,我爱你们,2021-11-07 02:18:33,0,0
沧海佳人的月光·1640,恭喜恭喜恭喜恭喜,2021-11-07 02:18:33,0,0
留河墩墩,世界第一,2021-11-07 02:18:33,0,0
-LAL23-,男枪 皇子/佛爷 佐伊 卢娜/厄锤 这皮肤卖爆好吗,2021-11-07 02:18:33,0,0
秋柒落,恭喜恭喜🎉,2021-11-07 02:18:32,0,0
任yuan_,人均一个眼镜,2021-11-07 02:18:32,0,0
蓦寒MHan,我们是冠军！！！！,2021-11-07 02:18:32,0,0
金金金彬gxb,巨魔竟然敢动f6,2021-11-07 02:18:31,1,0
妙芙白薇,我们是冠军🏆 ！！！,2021-11-07 02:18:31,0,0
Cowcecil95-,nb,2021-11-07 02:18:30,0,0
毛笑笑Lxl,牛逼！,2021-11-07 02:18:30,0,0
佛罗伦萨屋顶的白鸽,我们是冠军！,2021-11-07 02:18:28,0,0
阿澈澈是小哥哥,恭喜EDG,2021-11-07 02:18:29,0,0
NixgnOhiew,7777777,2021-11-07 02:18:29,0,0
褂褂海星星,哈哈哈哈哈哈哈哈//@爱吃红烧猪蹄的小韭菜:为什么不ban猛犸？//@LGD_英雄联盟:恭喜！太棒啦电宝！冠军属于我们LPL！🎉,2021-11-07 02:18:28,0,0
熬夜逆子小板砖,牛逼！,2021-11-07 02:18:28,0,0
一条儿有趣儿的魂儿,牛批,2021-11-07 02:18:28,0,0
思聪思聪思聪思聪思聪,感谢有这样伟大的团队，可以时刻让你意识到自己做的永远不够多不够好。,2021-11-07 02:18:28,0,0
念着庐州月,🐂🐂🐂！！！！！！！,2021-11-07 02:18:27,0,0
田多多不爱吃小葱,We are the champion！🏆,2021-11-07 02:18:27,0,0
星辰坠落22222,我们是冠军！！！！！,2021-11-07 02:18:27,0,0
双下巴的小日子,恭喜恭喜,2021-11-07 02:18:27,0,0
橙子啊啊92,我们是冠军！！！,2021-11-07 02:18:26,0,0
小呀嘛小胖丫呀,恭喜！！！！！！,2021-11-07 02:18:25,0,0
pupupu75841,我们是冠军,2021-11-07 02:18:25,1,0
老实人在线接盆,恭喜edg,2021-11-07 02:18:25,0,0
Baekcicy,yyds！,2021-11-07 02:18:24,0,0
撒哇滴咖6001951056,Edg牛逼,2021-11-07 02:18:23,0,0
魚饼aaa,我！们！是！冠！军！,2021-11-07 02:18:24,0,0
freedom_OuO,我们是冠军！edg牛！,2021-11-07 02:18:23,0,0
一生一个许翠玲,7777777,2021-11-07 02:18:23,0,0
KsYIIIi_,奇迹的颜色就是中国红！！！,2021-11-07 02:18:23,0,0
白桃云顶,牛逼！！！！！,2021-11-07 02:18:22,0,0
come小小智,我们是冠军！EDG牛逼！,2021-11-07 02:18:22,0,0
liebe淼,恭喜,2021-11-07 02:18:22,0,0
Hi浅色一笑,我们是冠军🏆🏆,2021-11-07 02:18:21,0,0
戳戳陈圈圈,恭喜冠军,2021-11-07 02:18:20,0,0
灰色的大胖子,你们是冠军,2021-11-07 02:18:20,0,0
小晴不太乖,EDG牛逼啊啊,2021-11-07 02:18:20,0,0
嗷嗷鼻涕虫,EDG牛背 🏆 激动的睡不着,2021-11-07 02:18:19,0,0
西楼哇哇哇,恭喜啊啊啊啊啊啊辛苦了啊啊啊啊啊啊,2021-11-07 02:18:18,0,0
行走的大大大西瓜,777777777,2021-11-07 02:18:18,0,0
Aayh丿,男抢的第一个神装是什么,2021-11-07 02:18:17,0,0
Ardentyuu,恭喜,2021-11-07 02:18:17,0,0
Jasmine徐茉莉,我们是冠军,2021-11-07 02:18:17,0,0
哀笙,EDG牛逼！！！！！！！,2021-11-07 02:18:17,1,0
迷路的胖子啊,恭喜EDG,2021-11-07 02:18:16,0,0
江江恬-Yibo,我们是冠军🇨🇳,2021-11-07 02:18:17,0,0
小鲨鱼W1,恭喜,2021-11-07 02:18:17,0,0
依Q兮,恭喜EDG,2021-11-07 02:18:16,0,0
冰淇淋味der橙子,🏆！！！！,2021-11-07 02:18:16,0,0
别那么晚睡9,我们是冠军！！！,2021-11-07 02:18:16,0,0
冰镇百香果吧,我们是冠军,2021-11-07 02:18:16,0,0
瓜皮芭拉,🐮,2021-11-07 02:18:16,0,0
想看TTG拿冠军,牛逼,2021-11-07 02:18:14,0,0
一只梦想做纳尔的提莫,我们是冠军！！！！！！！！,2021-11-07 02:18:15,0,0
sifienhaiksnndhdjkaejknfj61319,不破不立，不留遗憾！我们是冠军！恭喜EDG！,2021-11-07 02:18:13,0,0
凡宇Coeus,6号的比赛，你赢不了，拖到了7号，DK你还有机会吗？,2021-11-07 02:18:13,0,0
今天也早睡了嘛,恭喜！！！！！,2021-11-07 02:18:14,0,0
巴啦巴啦磕cp啦,我们是冠军！！！！！！！,2021-11-07 02:18:13,0,0
每天吃饱饱u,我们是冠军！！！,2021-11-07 02:18:13,0,0
Ftc-dab,edg牛逼！,2021-11-07 02:18:13,0,0
爱死lyc,我们就是吊坠的！,2021-11-07 02:18:12,0,0
刚之卡戎,EDG牛逼！！！,2021-11-07 02:18:11,0,0
MD_2020一起前行,这一刻我们等了好久,2021-11-07 02:18:09,0,0
SHCQ伍壹,我们是冠军啊！！！！！,2021-11-07 02:18:09,0,0
喵呜魈魈,EDG牛逼！！,2021-11-07 02:18:09,0,0
胖猪儿杀手,太棒啦！！,2021-11-07 02:18:08,0,0
暴富_New妞,@星云集会_New妞：我们是冠军 EDG牛逼，明早来抽皮肤 送全套！！！！！ 因为要等半年抽中直接转账 微博id：暴富New妞妞520  网页链接,2021-11-07 02:18:07,0,0
十九年间杀死比尔_,恭喜,2021-11-07 02:18:07,0,0
花崽的朋友圈,🏆只属于你们,2021-11-07 02:18:06,0,0
美少女与战士们团团长,恭喜恭喜,2021-11-07 02:18:03,0,0
禾瑜是河鱼,我们是冠军🏆,2021-11-07 02:18:04,0,0
虽远不再远,恭喜EDG！！！,2021-11-07 02:18:04,0,0
平山落日绵,我们！是！世界冠军🏆！,2021-11-07 02:18:02,0,0
29sense,恭喜！,2021-11-07 02:18:03,0,0
冰淇淋味der橙子,EDG牛逼呜呜呜呜呜,2021-11-07 02:18:03,0,0
亦留鸣,EDG牛逼,2021-11-07 02:18:02,0,0
华炼97_,干！,2021-11-07 02:18:01,0,0
褪掉一身骄傲,恭喜EDG,2021-11-07 02:18:00,0,0
俊包麻麻来啦,恭喜EDG夺冠！,2021-11-07 02:18:00,0,0
plf0909,我们是冠军,2021-11-07 02:18:00,0,0
乐事丶201910,冠军！,2021-11-07 02:17:58,0,0
TheShy最爱的宝贝贝,恭喜啊，世界冠军。,2021-11-07 02:17:58,0,0
全宇宙第一潇洒,今晚的荣耀全世界见证！！！,2021-11-07 02:17:55,0,0
Emilielan,对！你们是！,2021-11-07 02:17:55,0,0
楼哦加油,空降的姐妹们在哪里呀 康康我,2021-11-07 02:17:55,0,0
依Q兮,棒棒哒,2021-11-07 02:17:54,0,0
辛斗士-am,谢谢你们的冠军，让我把许多年的喜欢讲给了他听。让我的喜欢不留遗憾。,2021-11-07 02:17:54,0,0
今天也是失去梦想的克拉,现在就是属于我们的时代！！！！！,2021-11-07 02:17:54,0,0
壹次鱼_,我们是冠军🏆,2021-11-07 02:17:52,0,0
比伯得夫人,中国🇨🇳是永远的世界冠军🏆！,2021-11-07 02:17:52,1,0
小白妹妹和我,快给可汗大爷磕头！！！,2021-11-07 02:17:52,0,0
BnydmF,皮肤快点出！老子买全套,2021-11-07 02:17:52,0,0
琳星记录簿,edg好牛逼！！！,2021-11-07 02:17:51,0,0
Cornetto11,我们是世界冠军🏆,2021-11-07 02:17:50,0,0
wook-菁,我们！是！世界！冠军！,2021-11-07 02:17:50,0,0
比比是天黑还是我黑,恭喜田野艹,2021-11-07 02:17:50,0,0
江喜听听,恭喜！激动的都睡不着了,2021-11-07 02:17:50,0,0
A凯X,EDG牛逼,2021-11-07 02:17:49,0,0
月桥边_青柳朱门,EDG牛之前真的不敢想,2021-11-07 02:17:49,0,0
小鹿94384,,2021-11-07 02:17:47,0,0
Favour岚娜,恭喜恭喜,2021-11-07 02:17:47,1,0
TH_SISZK,我们是冠军！🏆！,2021-11-07 02:17:46,0,0
湖人不眨眼,恭喜🎉EDG,2021-11-07 02:17:46,0,0
巴啦巴啦磕cp啦,我们是冠军！！！,2021-11-07 02:17:45,0,0
香蕉妳个笨奶奶,edg牛逼！！,2021-11-07 02:17:45,0,0
雪村yui,我们！！！是！！！冠军！！！！！,2021-11-07 02:17:45,0,0
茜茜是希希也是嘻嘻,冠军🏆🏆🏆🏆,2021-11-07 02:17:44,0,0
王热巴呀呀,牛逼！！！,2021-11-07 02:17:44,0,0
iplann哈密瓜,恭喜EDG喜提世界冠军,2021-11-07 02:17:44,0,0
Lex-Symbol,恭喜！！！！,2021-11-07 02:17:43,0,0
卑微小郝a,edg！！！nb！！！！！,2021-11-07 02:17:43,0,0
我可以给你两拳吗,呜呜呜，六年猪崽真的哭了,2021-11-07 02:17:43,0,0
丹丹很高冷,恭喜EDG夺冠,2021-11-07 02:17:43,0,0
小王子的肉丸子,棒！,2021-11-07 02:17:43,0,0
欲描难写ymnx,我从s4粉edg到现在已经是第七年了，你们成长了，我也长大了,2021-11-07 02:17:41,0,0
上海纹身复活刺青_孔伟,看了这么多年终于，不容易啊,2021-11-07 02:17:39,0,0
昆西大王,牛逼,2021-11-07 02:17:38,0,0
曦120525,恭喜，我们是冠军,2021-11-07 02:17:39,0,0
Ye丶dog,转发微博,2021-11-07 02:17:38,0,0
穗穗中大奖呀,我们是冠军,2021-11-07 02:17:38,0,0
谁都比我凶,🙏🙏🙏🙏🙏,2021-11-07 02:17:38,0,0
love畅想,恭喜恭喜,2021-11-07 02:17:37,0,0
ninesouvenirlee,是世界冠军！！！,2021-11-07 02:17:37,0,0
叫朕总攻大人OvO,,2021-11-07 02:17:35,0,0
鲨鱼吃曲不吃荤,我们是冠军！！！！！,2021-11-07 02:17:35,0,0
Plxting,EDGnb,2021-11-07 02:17:35,0,0
梦里还是,牛逼，我们是世界冠军,2021-11-07 02:17:34,1,0
黑糖糯米茶,恭喜,2021-11-07 02:17:34,0,0
Jennieyuxx,恭喜EDG冠军！！,2021-11-07 02:17:34,0,0
家比大雄,恭喜EDG,2021-11-07 02:17:33,0,0
香菜撒满全世界,我们是冠军🏆,2021-11-07 02:17:31,0,0
轻佻陌笙,恭喜！！！！！！EDG牛！！！！！！,2021-11-07 02:17:31,0,0
丞丞丞orange,我们是冠军！,2021-11-07 02:17:31,0,0
会发光的琥珀,中国人不骗中国人，说好了夺冠就去倒立洗头，倒立洗脸的，麻烦快点准备上,2021-11-07 02:17:30,0,0
Smile沫上花开,恭喜EDG！！冠军🏆！,2021-11-07 02:17:29,0,0
赠予KaRen,做到了！！！我们做到了！！！实现了我们的诺言！！,2021-11-07 02:17:30,0,0
-限定小冉-,EDGNB！！！！！LPLNB！！！！！！！！,2021-11-07 02:17:30,0,0
8个北yu,恭喜EDC夺冠！！！,2021-11-07 02:17:29,0,0
CatchStars-,恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜！！！！！！！！！！！！！！！！！！！！！,2021-11-07 02:17:29,0,0
愚可人,🎉🎉🎉🎉🎉🎉,2021-11-07 02:17:29,0,0
旧居故海的猫er,棒！！！！！！！！！,2021-11-07 02:17:29,0,0
HG丶血饮剑客,恭喜EDG！！！,2021-11-07 02:17:28,0,0
一大片甜野呀,我们是冠军！,2021-11-07 02:17:27,0,0
爱潘潘小朋友,我们是冠军,2021-11-07 02:17:27,0,0
可爱滴小十二烊烊,EDG牛逼！！,2021-11-07 02:17:26,0,0
周佳斌同学,我们是冠军！！！电！！！,2021-11-07 02:17:26,0,0
窃喜与天真,牛哇牛哇！！！,2021-11-07 02:17:25,0,0
PZS·,只字不提厂长 ？还消费厂长,2021-11-07 02:17:24,0,0
Gambler丶_,EDG牛逼！,2021-11-07 02:17:25,0,0
婧婧超甜腻,牛逼！,2021-11-07 02:17:25,0,0
清风吹人心,恭喜恭喜，s11的冠军在中国，抗韩成功,2021-11-07 02:17:23,2,0
胖乎乎圆滚滚phhygg,牛逼！！！！！,2021-11-07 02:17:24,0,0
cwLwIngU,恭喜！！,2021-11-07 02:17:23,0,0
伊修加德装弹工,果然昂贵的唯一缺点就是贵而已,2021-11-07 02:17:23,0,0
强qiang子zi666,牛批,2021-11-07 02:17:22,0,0
he欢欢欢,恭喜EDG，牛逼！,2021-11-07 02:17:23,0,0
东胜神洲骑牛仙童,edg牛逼,2021-11-07 02:17:22,0,0
染蕊蕊QAQ,牛逼！！！！！！！,2021-11-07 02:17:21,0,0
卿染X05,恭喜EDG，我们是冠军,2021-11-07 02:17:21,0,0
Agony丶逸仙,恭喜edg,2021-11-07 02:17:21,0,0
关于卡咩永远三税半这件事,恭喜🎉 今晚女生宿舍楼都炸了！,2021-11-07 02:17:19,0,0
Smile沫上花开,我们！是！世界冠军🏆！,2021-11-07 02:17:20,0,0
是双子座男生啊,哭了EDG最棒,2021-11-07 02:17:20,0,0
啵洛de那个萝卜,恭喜！,2021-11-07 02:17:20,0,0
Tomiokatakuy1,牛逼！,2021-11-07 02:17:19,0,0
由页10,明凯你看见了吗,2021-11-07 02:17:18,0,0
一二一十吖,恭喜edg！！！我们是冠军！！,2021-11-07 02:17:18,0,0
哥舒洛逸,我们是世界冠军,2021-11-07 02:17:17,0,0
EDGshinelove9,恭喜EDG！我们是冠军！,2021-11-07 02:17:16,0,0
呆桃几岁了,厉害了,2021-11-07 02:17:17,0,0
RNG今天赢了没呐,广西人民发来贺电,2021-11-07 02:17:17,0,0
巴黎剩母院院长92000,房子买了吗,2021-11-07 02:17:17,0,0
shadowloverj,转发微博,2021-11-07 02:17:15,0,0
琑RITA,恭喜！！！,2021-11-07 02:17:16,0,0
每天开心的小刘鸭,我们是冠军,2021-11-07 02:17:16,0,0
你可爱的才哥哥,EDG   nb,2021-11-07 02:17:15,1,0
XIKI_,谢谢你edg，我的青春没有遗憾了，这一年辛苦了,2021-11-07 02:17:15,0,0
油油油条6317271828,6666,2021-11-07 02:17:14,0,0
MCS31487,牛逼！！！,2021-11-07 02:17:14,0,0
絕望的生漁片70216,今年双败淘汰制。RNG先输后赢FPX获得LPL春季赛冠军，在季中赛赢了DK获得冠军。在夏季赛EDG也是先输后赢FPX获得夏季赛冠军，最后又击败DK获得S11冠军。今年什么规律？,2021-11-07 02:17:13,0,0
条几队长,,2021-11-07 02:17:13,0,0
餐途,今天中午午饭要加四个鸡蛋！！！小徐俩我俩,2021-11-07 02:17:12,0,0
真的很累但还是想加油,“我曾经无数次设想过夺冠的画面，每次醒来却发现只是梦。当你们真的捧起那个奖杯的时候，我却觉得，这场梦，也许永远不会醒来了”,2021-11-07 02:17:11,0,0
M_mmmmmars,嗯！！！！！！！！,2021-11-07 02:17:12,0,0
啵一口彗彗,救命！,2021-11-07 02:17:11,0,0
HKSEVEN7,✌🏻️,2021-11-07 02:17:11,0,0
于于于于于家小妹,,2021-11-07 02:17:10,0,0
傻顾汐哼唧哼唧,恭喜恭喜,2021-11-07 02:17:10,0,0
凉拌个萝卜皮,啊啊啊啊啊冠军,2021-11-07 02:17:10,0,0
浅枫绯红,恭喜🎉🎉🎊🎊🎊，EDG你们好棒，激动得我扭来扭去,2021-11-07 02:17:09,1,0
亲一口甜宝,恭喜！！！！！,2021-11-07 02:17:10,0,0
宇儿今天也要早睡,,2021-11-07 02:17:10,0,0
张QQ星,恭喜edg！,2021-11-07 02:17:09,0,0
义乌市烁旺电子商务商行,圆梦！EDG🐮！,2021-11-07 02:17:09,0,0
小熊手提箱,虽然不懂，但是很燃！！！恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜！！！！！！！！！！！！！！！,2021-11-07 02:17:09,0,0
知之为知丶,恭喜🎉,2021-11-07 02:17:08,0,0
Lug955,我们是冠军,2021-11-07 02:17:07,0,0
千俞俞俞俞俞,NB,2021-11-07 02:17:08,0,0
五月七日晴丶,兄弟混了这么多年混成冠军粉了,2021-11-07 02:17:08,0,0
GIN-QY,EDG牛逼！！！,2021-11-07 02:17:06,0,0
沙雕云熙,我们是，冠军！！！,2021-11-07 02:17:07,0,0
林宝爱喝可乐,我们是冠军🏆呜呜呜！！！,2021-11-07 02:17:07,0,0
曼曼的阿祺,恭喜,2021-11-07 02:17:06,0,0
欲描难写ymnx,别忘了厂长,2021-11-07 02:17:04,0,0
温小索索,恭喜EDG！！最棒的🏆,2021-11-07 02:17:04,0,0
我可不是什么三岁小孩,牛🍺,2021-11-07 02:17:03,0,0
pamper易思,恭喜EDG,2021-11-07 02:17:03,0,0
等月亮说晚安哦,恭喜🎉🎉🎉🎉,2021-11-07 02:17:03,0,0
鲫鱼198407,许秀不许秀,2021-11-07 02:17:03,0,0
六个阳光果粒陈,牛逼,2021-11-07 02:17:02,0,0
yangmaochun,啊啊啊啊啊啊啊啊啊 中国nb！,2021-11-07 02:17:01,0,0
金咕咕的土豆丝,我们是冠军！我们是世界冠军！！！！,2021-11-07 02:17:01,0,0
爱睡觉De憨憨,我们LPL仍旧是世界第一赛区,2021-11-07 02:17:00,0,0
阿西吧小姐,恭喜🎉🎉🎉🎉🎉,2021-11-07 02:16:59,0,0
小铭同学与小茗同学,牛逼！777777777,2021-11-07 02:16:59,0,0
是关关雎鸠的关,#EDG夺冠# 我们是冠军！！！！！,2021-11-07 02:16:59,0,0
你9卡泼墨小朋友,我们是冠军！,2021-11-07 02:16:57,0,0
殇忆单号,不破不立 edg  EDG继续加油 期待你们的第二个总冠军！！！,2021-11-07 02:16:57,0,0
-一枕清风梦,我们是冠军🏆！！,2021-11-07 02:16:57,0,0
玫瑰限时日,edg牛逼！！！,2021-11-07 02:16:57,0,0
狼的恋爱日记,恭喜EDG！,2021-11-07 02:16:57,0,0
请照重山,牛批🙊,2021-11-07 02:16:56,0,0
双峰摄影_Hoke,edg 流弊,2021-11-07 02:16:56,0,0
谁让你是韩無敵,牛逼,2021-11-07 02:16:55,0,0
鲫鱼198407,我们是冠军EDG冲冲冲冲冲冲冲,2021-11-07 02:16:55,0,0
Rebili,转发微博,2021-11-07 02:16:54,0,0
黄亭5608,能不能让我们也扬眉吐气一回,2021-11-07 02:16:52,0,0
暮冬300,我等这句话等了七年了，我们是冠军，是世界冠军,2021-11-07 02:16:53,0,0
王大海大海啊,,2021-11-07 02:16:53,0,0
用户p8h5o18kpw,转发微博,2021-11-07 02:16:52,0,0
没有猪头的猪头肉,恭喜🎉,2021-11-07 02:16:51,0,0
kiumiKuma,牛批！！！！！！！！,2021-11-07 02:16:51,0,0
雨曦199411,恭喜恭喜🎉，再接再厉🇨🇳,2021-11-07 02:16:51,0,0
文静同学啦啦啦,祝贺,2021-11-07 02:16:50,0,0
繁星宇晖,八年猪仔圆梦了,2021-11-07 02:16:50,0,1
心动沐子,牛逼,2021-11-07 02:16:49,0,0
swilder1688,终于，8年淀粉，崛起了,2021-11-07 02:16:49,0,0
CrinkleFries_,是最好的EDG啊啊啊啊啊啊啊,2021-11-07 02:16:48,0,0
YY封小生,EDG牛逼！,2021-11-07 02:16:48,0,0
达脸实福,恭喜EDG！！！！！！,2021-11-07 02:16:48,0,0
秋枫抚洛叶,恭喜🎉 🎉 🎉,2021-11-07 02:16:47,0,0
魔教墨玉无痕,银龙重铸之时，骑士归来之势edg牛逼我们是冠军,2021-11-07 02:16:47,0,0
desbacito,我们是冠军,2021-11-07 02:16:47,0,0
TaylorSwift_13_窦,冠军！！！！！！！电！！！！！！,2021-11-07 02:16:45,0,0
