mid,sex,vip
16957518,女,0
509230325,男,0
161249991,女,0
53625391,保密,1
523065207,保密,0
686563575,保密,1
272105391,保密,0
1143542455,保密,0
489810996,保密,1
645639564,保密,0
289629445,保密,0
1757209440,男,0
631752500,女,0
173894626,女,1
438331251,保密,1
431852549,男,0
438331251,保密,1
431852549,男,0
322437754,男,0
173901403,保密,0
617474582,保密,0
401717676,保密,0
390481904,女,1
354847833,保密,0
2021551280,保密,0
117675688,保密,0
71641169,保密,0
675103079,女,0
213062512,保密,1
14229088,保密,1
1237434306,男,0
263255548,保密,0
101316348,男,0
438978955,保密,0
103274885,保密,1
102826508,保密,1
192282554,男,0
358614172,男,0
483331657,保密,0
15534243,保密,0
383917994,男,1
1189253836,保密,0
436023507,保密,0
44224663,保密,1
593928745,女,0
476150851,保密,0
1750022110,保密,1
662076459,保密,0
3012953,男,1
325618926,男,0
696084677,保密,0
688844831,保密,0
22912444,男,0
6713881,男,0
483361525,女,0
514352507,保密,0
514352507,保密,0
29389188,男,1
401926745,保密,0
400655939,男,1
21670474,保密,1
96949730,保密,0
103754986,男,1
1625601288,女,0
2128242227,保密,0
176963878,女,0
1466902145,保密,0
1810680753,保密,0
1706994394,保密,0
39558866,男,0
484878211,男,1
99817328,男,1
470327302,保密,0
229975597,男,1
112735338,保密,1
1537861396,保密,1
1479990897,保密,0
626620857,保密,1
89348918,男,1
1289203588,保密,1
206259478,保密,1
661075841,男,0
519760578,保密,0
1562449246,保密,0
1127807443,保密,0
647002199,保密,0
34410343,保密,1
39819727,保密,0
1445436416,保密,0
10204991,男,0
111165236,保密,0
443669346,男,1
97172260,保密,0
246150068,保密,0
1171469193,男,0
471147723,男,0
471147723,男,0
20813189,男,0
339812281,保密,1
395745987,保密,1
2824025,男,1
28584031,保密,1
1909592681,保密,1
336179394,女,0
299418792,保密,0
34641297,男,1
13356348,男,1
403734001,保密,1
32876428,男,0
1587941,女,0
13451066,男,1
84504496,男,0
26105728,保密,0
25248576,保密,1
409495681,保密,0
107573595,保密,0
220341239,保密,1
1813789233,保密,0
384991807,保密,1
4002005,男,0
10437704,保密,0
576133607,保密,0
474432999,男,0
249057965,女,1
429538899,保密,0
12533362,女,0
1593799906,保密,1
343171000,女,1
17824256,保密,1
397828546,男,1
4073933,男,1
353492946,保密,0
1666795339,女,0
487580912,保密,0
389171518,保密,1
515462529,男,1
696059011,保密,0
24183516,男,1
490702520,保密,1
13281676,男,1
1029415519,保密,1
14219438,男,0
504698698,男,0
41091518,保密,1
143709398,保密,0
527308701,保密,0
1935907,保密,0
476785829,保密,0
621926761,保密,1
41091518,保密,1
669900491,保密,1
387422903,男,0
85860922,女,1
220318105,保密,0
2786532,保密,1
1187417706,保密,1
13848281,保密,1
508368134,保密,0
237562641,保密,0
277640245,男,0
49177921,保密,1
73436302,保密,0
5836595,保密,1
526909865,保密,0
487358528,男,0
1500303185,保密,1
385347050,男,0
95525759,保密,1
2113539595,保密,0
497454838,保密,1
86245887,保密,1
95636578,保密,0
475633827,保密,0
7221252,保密,0
2063805442,女,1
1817535414,男,0
1083158567,男,0
326919512,保密,0
23430981,保密,1
478830167,男,1
471195136,男,0
511955330,男,0
345866968,保密,0
387712444,保密,0
431598857,保密,1
628011136,女,1
240829165,保密,0
261148764,女,1
14889445,男,1
305504887,男,1
591124479,男,0
84422315,男,1
475961098,女,0
184611125,保密,0
517885257,保密,0
282991840,保密,0
583578464,女,0
500582400,保密,0
666686293,男,0
29337080,女,0
247311952,男,0
2030843677,女,1
437553735,保密,1
617472671,男,1
1595248663,保密,0
437553735,保密,1
639293040,保密,0
400577393,保密,1
1270425506,女,0
631179131,男,0
661138490,男,0
381826793,保密,1
399233808,男,1
259774317,女,0
3206325,男,0
371857,男,0
35389144,保密,0
522692328,保密,1
475691097,男,0
1361857653,保密,0
451801007,女,1
1955959420,女,0
2039051825,保密,0
1738913662,保密,0
454293224,保密,0
25691851,保密,1
479742285,保密,1
43749099,男,1
1875418495,保密,0
16994006,男,1
