mid,sex,vip
435438704,保密,0
109116184,男,1
272402117,保密,0
512605609,保密,0
137657997,女,0
474150901,保密,0
60296949,保密,1
628649492,女,0
349500284,保密,1
2079007343,保密,0
129335697,保密,0
2070085742,保密,0
1937977196,保密,0
437001345,男,0
502956478,保密,0
457249062,保密,1
9460439,保密,0
388032589,女,0
393836209,保密,0
499230735,男,0
1025003921,保密,0
480303186,保密,0
34969897,男,0
191806246,保密,1
14951146,女,1
185805249,保密,0
358503349,女,1
9287308,保密,0
289229762,保密,0
36945733,保密,0
275525666,女,0
23735800,保密,1
266567544,保密,0
185805249,保密,0
673474914,保密,0
673474914,保密,0
366056780,保密,1
174525219,男,0
1897760801,女,0
1263954448,保密,1
516003295,保密,0
272821398,女,0
1784941678,女,0
1021271210,保密,0
486237520,保密,0
429814394,保密,0
1051819216,女,0
5412861,男,0
8928092,保密,0
35132612,保密,1
86206930,保密,0
3775719,男,1
200627122,保密,0
342126653,男,1
18772772,保密,1
451345752,女,0
226795127,女,0
589801964,保密,1
436921296,保密,0
660682557,保密,0
190932963,女,1
384479139,女,1
19385487,保密,1
241601190,保密,1
11585067,女,0
608695091,保密,0
1919226161,保密,0
35428093,女,1
37104454,保密,1
6940041,保密,1
5994322,保密,1
602335800,保密,1
373605846,保密,1
11858676,保密,1
2041988036,保密,0
24258338,保密,0
369561046,男,0
102947264,保密,0
49867206,男,1
22254139,保密,0
406765741,保密,0
364827931,保密,1
429582254,保密,0
96253662,男,1
291075813,男,1
433360517,女,0
21276371,男,1
1091555576,保密,1
12887572,保密,0
1428198210,女,0
29180553,男,0
439079381,男,0
688341975,男,0
11925447,男,0
366965412,男,0
290381942,保密,0
33038287,男,1
83518329,女,1
501880481,保密,1
280250617,保密,1
255735193,保密,1
1807663952,保密,0
621747606,保密,0
46058983,保密,1
14501315,保密,1
33085027,男,1
359789378,男,0
27227481,保密,0
321253756,男,0
297894115,保密,1
322321175,保密,0
479522801,保密,0
250383930,保密,1
1965997,女,0
220966430,女,0
13995569,保密,0
310120983,男,0
109801595,女,0
286134862,保密,1
315084623,男,1
196577624,女,0
25920141,女,1
47668362,保密,1
399906111,保密,0
281029715,男,1
72914008,男,1
433476584,保密,0
2043778322,保密,0
22094168,保密,1
576598779,保密,1
33016241,女,0
397773832,女,0
179033134,男,0
11217053,女,0
518769908,保密,0
401604137,男,1
150358997,女,1
395203886,男,1
630715422,保密,0
258948141,男,0
280794340,男,1
6040,男,1
95418894,保密,0
313283509,男,1
1592368833,男,0
675278439,女,0
510326417,保密,1
65368009,保密,0
151384077,保密,0
318141915,保密,1
474072076,保密,0
641501912,男,0
661131606,女,0
355114367,保密,0
47770241,女,1
157203893,女,0
233943887,女,1
41277169,女,0
194227033,保密,1
401660973,保密,1
1612087686,保密,0
23852533,男,1
6386361,女,1
1220672844,保密,0
282159320,保密,1
1350486555,女,0
1929579347,男,0
31952446,女,0
179870451,保密,1
1174976657,女,1
471273217,女,0
97041177,保密,1
9838551,保密,1
527374263,保密,0
445911100,保密,0
433512342,女,0
298264818,保密,0
652237676,保密,0
157203893,女,0
416276850,保密,0
4066004,保密,1
11889387,男,1
499362813,男,1
21736638,女,0
43394005,男,0
598680004,保密,0
451799374,保密,0
440767029,女,1
320907728,男,0
330934412,保密,0
631179131,男,0
412923065,保密,0
688523221,保密,0
453828898,保密,1
35428093,女,1
19385487,保密,1
